2.586222656250000000e+05,2.147453661634433956e+03
nan,2.147474093813587388e+03
2.585613437500000000e+05,2.147494525792266359e+03
2.584790156250000000e+05,2.147514957870487706e+03
2.584387656250000000e+05,2.147535390048244153e+03
2.584048750000000000e+05,2.147555822025067755e+03
2.584622343750000000e+05,2.147576254101884842e+03
2.585186093750000000e+05,2.147596686278244306e+03
2.585092187500000000e+05,2.147617118353664409e+03
2.584960937500000000e+05,2.147637550329091027e+03
2.584773906250000000e+05,2.147657982503587846e+03
2.584545625000000000e+05,2.147678414577610965e+03
2.584144687500000000e+05,2.147698846651641361e+03
2.584358281250000000e+05,2.147719278724740434e+03
2.584522656250000000e+05,2.147739710797366570e+03
2.584433437500000000e+05,2.147760142969535082e+03
2.584355468750000000e+05,2.147780574941702071e+03
2.584273750000000000e+05,2.147801007012931223e+03
2.584510000000000000e+05,2.147821439183702751e+03
2.584232812500000000e+05,2.147841871154007094e+03
2.584311875000000000e+05,2.147862303223373601e+03
2.584109062500000000e+05,2.147882735392748145e+03
2.583954843750000000e+05,2.147903167361655505e+03
2.584023437500000000e+05,2.147923599430090690e+03
2.584061406250000000e+05,2.147944031598068250e+03
nan,2.147964463565112965e+03
2.584567812500000000e+05,2.147984895632151165e+03
2.584674218750000000e+05,2.148005327798266080e+03
2.584667500000000000e+05,2.148025759764379472e+03
2.584726562500000000e+05,2.148046191829555028e+03
2.584415625000000000e+05,2.148066623994738620e+03
2.584108750000000000e+05,2.148087056058990129e+03
2.584412656250000000e+05,2.148107488023233600e+03
2.584196562500000000e+05,2.148127920186554547e+03
2.584378593750000000e+05,2.148148352149408311e+03
2.584124218750000000e+05,2.148168784211789898e+03
2.584218125000000000e+05,2.148189216373713862e+03
2.584098593750000000e+05,2.148209648335636302e+03
2.583838437500000000e+05,2.148230080396620906e+03
2.583733437500000000e+05,2.148250512557147886e+03
2.583968593750000000e+05,2.148270944517207681e+03
2.584020937500000000e+05,2.148291376676796062e+03
2.583785937500000000e+05,2.148311808735459635e+03
2.583407968750000000e+05,2.148332240694122447e+03
2.583965937500000000e+05,2.148352672852313844e+03
2.583539375000000000e+05,2.148373104910046095e+03
2.584066718750000000e+05,2.148393536867311923e+03
2.584528593750000000e+05,2.148413969023640675e+03
2.584766406250000000e+05,2.148434401079975942e+03
nan,2.148454833135838271e+03
2.585199375000000000e+05,2.148475265190776554e+03
2.585108750000000000e+05,2.148495697245714837e+03
2.585147812500000000e+05,2.148516129299721797e+03
2.585384062500000000e+05,2.148536561353721481e+03
2.585497187500000000e+05,2.148556993406797119e+03
2.585252968750000000e+05,2.148577425459865481e+03
2.584932968750000000e+05,2.148597857612010557e+03
2.585143281250000000e+05,2.148618289563688450e+03
2.584949687500000000e+05,2.148638721615367103e+03
2.585005000000000000e+05,2.148659153766107920e+03
2.584718750000000000e+05,2.148679585716388829e+03
2.584641406250000000e+05,2.148700017766197561e+03
2.584829531250000000e+05,2.148720449915548670e+03
2.584439062500000000e+05,2.148740881864432595e+03
2.584403750000000000e+05,2.148761313912851620e+03
2.584691562500000000e+05,2.148781746061264130e+03
2.584345312500000000e+05,2.148802178008751071e+03
2.583890468750000000e+05,2.148822610055300174e+03
2.584088125000000000e+05,2.148843042201857315e+03
2.584003750000000000e+05,2.148863474147947272e+03
2.583776875000000000e+05,2.148883906293565815e+03
2.583914531250000000e+05,2.148904338238724449e+03
2.584053750000000000e+05,2.148924770283418184e+03
2.584028125000000000e+05,2.148945202427639742e+03
2.583841875000000000e+05,2.148965634370935732e+03
2.584302187500000000e+05,2.148986066414232482e+03
2.584453593750000000e+05,2.149006498557057057e+03
2.584221250000000000e+05,2.149026930598956824e+03
2.584567187500000000e+05,2.149047362540855829e+03
2.584194687500000000e+05,2.149067794682283420e+03
2.583875000000000000e+05,2.149088226722786203e+03
2.583697500000000000e+05,2.149108658663288224e+03
2.583485625000000000e+05,2.149129090802853170e+03
2.584090937500000000e+05,2.149149522842424631e+03
2.584907812500000000e+05,2.149169954781064007e+03
2.585424218750000000e+05,2.149190386919231969e+03
2.585392343750000000e+05,2.149210818957406445e+03
2.585147343750000000e+05,2.149231250894648838e+03
2.585312812500000000e+05,2.149251683031885477e+03
2.585225156250000000e+05,2.149272115068197309e+03
2.585341093750000000e+05,2.149292547104043479e+03
2.585755937500000000e+05,2.149312979139416711e+03
2.585636093750000000e+05,2.149333411174797220e+03
2.585404062500000000e+05,2.149353843209246406e+03
2.585407812500000000e+05,2.149374275243222655e+03
2.585234531250000000e+05,2.149394707276740519e+03
2.585234375000000000e+05,2.149415139310258382e+03
nan,2.149435571442838409e+03
2.584632656250000000e+05,2.149456003374958527e+03
2.584411093750000000e+05,2.149476435506614507e+03
2.584479218750000000e+05,2.149496867537796788e+03
2.584694531250000000e+05,2.149517299468519923e+03
2.584636093750000000e+05,2.149537731598778919e+03
2.584696875000000000e+05,2.149558163628564216e+03
2.584828281250000000e+05,2.149578595557890367e+03
2.584588750000000000e+05,2.149599027686752379e+03
2.584626093750000000e+05,2.149619459615139931e+03
2.585138125000000000e+05,2.149639891643069859e+03
2.584969062500000000e+05,2.149660323770534887e+03
2.584894218750000000e+05,2.149680755697525456e+03
2.584601093750000000e+05,2.149701187724058400e+03
2.585293906250000000e+05,2.149721619850126444e+03
2.585238750000000000e+05,2.149742051775254367e+03
2.585074062500000000e+05,2.149762483800390328e+03
2.584958593750000000e+05,2.149782915925061388e+03
nan,2.149803347849257989e+03
nan,2.149823779872996965e+03
nan,2.149844211995805381e+03
nan,2.149864644018605759e+03
nan,2.149885075940946990e+03
nan,2.149905508062824083e+03
nan,2.149925940083761816e+03
2.553680468750000000e+05,2.149946372004706063e+03
2.551913437500000000e+05,2.149966804125186172e+03
2.551852812500000000e+05,2.149987236145192583e+03
2.553557812500000000e+05,2.150007668064274185e+03
2.558479687500000000e+05,2.150028100183357310e+03
2.578733906250000000e+05,2.150048532201966736e+03
2.584104062500000000e+05,2.150068964319652878e+03
2.584379531250000000e+05,2.150089396237337496e+03
2.584059843750000000e+05,2.150109828254549939e+03
2.584181250000000000e+05,2.150130260370839096e+03
2.584620312500000000e+05,2.150150692287126731e+03
2.584120625000000000e+05,2.150171124302476528e+03
2.583706562500000000e+05,2.150191556417834363e+03
2.583930625000000000e+05,2.150211988332725014e+03
2.583953125000000000e+05,2.150232420346677827e+03
2.584331875000000000e+05,2.150252852460638678e+03
2.584291093750000000e+05,2.150273284473660169e+03
2.584660312500000000e+05,2.150293716386688175e+03
2.584466562500000000e+05,2.150314148498786381e+03
2.584219218750000000e+05,2.150334580510883825e+03
2.584538437500000000e+05,2.150355012422507571e+03
2.584510468750000000e+05,2.150375444533208793e+03
2.584610156250000000e+05,2.150395876443908492e+03
2.584298593750000000e+05,2.150416308453670354e+03
2.584400781250000000e+05,2.150436740563440253e+03
2.584523281250000000e+05,2.150457172472277307e+03
2.584467500000000000e+05,2.150477604481107846e+03
2.584427031250000000e+05,2.150498036589015101e+03
2.584814375000000000e+05,2.150518468496913556e+03
2.584431875000000000e+05,2.150538900503888726e+03
2.584291562500000000e+05,2.150559332610864658e+03
2.585552187500000000e+05,2.150579764516907744e+03
2.585175000000000000e+05,2.150600196522944316e+03
2.584671562500000000e+05,2.150620628628523264e+03
2.585288593750000000e+05,2.150641060533162090e+03
nan,2.150661492637809715e+03
2.584637656250000000e+05,2.150681924641525256e+03
2.584701093750000000e+05,2.150702356645233522e+03
2.584538281250000000e+05,2.150722788648017740e+03
2.584730781250000000e+05,2.150743220650801959e+03
2.585205000000000000e+05,2.150763652652647579e+03
2.585183593750000000e+05,2.150784084754501237e+03
2.585179062500000000e+05,2.150804516655422049e+03
2.585426562500000000e+05,2.150824948656336346e+03
2.585303125000000000e+05,2.150845380756327359e+03
2.585674375000000000e+05,2.150865812656316848e+03
2.585297031250000000e+05,2.150886244655834162e+03
2.585309375000000000e+05,2.150906676754428190e+03
2.585205312500000000e+05,2.150927108653020696e+03
2.585376093750000000e+05,2.150947540650675364e+03
2.585407968750000000e+05,2.150967972748338070e+03
2.585235625000000000e+05,2.150988404645533592e+03
2.585576250000000000e+05,2.151008836641791277e+03
2.585285312500000000e+05,2.151029268638056237e+03
2.585160156250000000e+05,2.151049700633389875e+03
2.584774218750000000e+05,2.151070132628716237e+03
2.584858906250000000e+05,2.151090564723584976e+03
2.585209218750000000e+05,2.151110996617520868e+03
2.585127500000000000e+05,2.151131428611450247e+03
2.585007187500000000e+05,2.151151860704922001e+03
2.585352343750000000e+05,2.151172292597460910e+03
2.585226093750000000e+05,2.151192724589993304e+03
2.584875937500000000e+05,2.151213156682068075e+03
2.584896875000000000e+05,2.151233588573675661e+03
2.584903281250000000e+05,2.151254020664346172e+03
2.584852031250000000e+05,2.151274452655023197e+03
2.584654218750000000e+05,2.151294884545233799e+03
2.584951093750000000e+05,2.151315316634972987e+03
2.584726562500000000e+05,2.151335748623787367e+03
2.584808281250000000e+05,2.151356180512600986e+03
2.584553437500000000e+05,2.151376612600943190e+03
2.584940468750000000e+05,2.151397044588826247e+03
2.584728437500000000e+05,2.151417476476242882e+03
2.584300625000000000e+05,2.151437908563188103e+03
2.584492187500000000e+05,2.151458340549674176e+03
2.583999687500000000e+05,2.151478772435228166e+03
2.583553437500000000e+05,2.151499204520776402e+03
2.583610000000000000e+05,2.151519636505865492e+03
2.584126093750000000e+05,2.151540068490488920e+03
2.584290937500000000e+05,2.151560500474639412e+03
2.584175312500000000e+05,2.151580932458331517e+03
2.584418125000000000e+05,2.151601364441557962e+03
2.584031718750000000e+05,2.151621796524312231e+03
2.584156718750000000e+05,2.151642228406606591e+03
2.583835937500000000e+05,2.151662660388436052e+03
2.584182500000000000e+05,2.151683092470258998e+03
2.584458437500000000e+05,2.151703524351156375e+03
2.584189531250000000e+05,2.151723956331588852e+03
2.584089531250000000e+05,2.151744388411549153e+03
nan,2.151764820291049546e+03
2.583915156250000000e+05,2.151785252270085039e+03
2.583717968750000000e+05,2.151805684349114017e+03
2.584115000000000000e+05,2.151826116227217426e+03
2.584050156250000000e+05,2.151846548204855935e+03
2.583936718750000000e+05,2.151866980182021507e+03
nan,2.151887412159194355e+03
2.585026406250000000e+05,2.151907844235436642e+03
2.584836718750000000e+05,2.151928276111204468e+03
2.585053593750000000e+05,2.151948708086980332e+03
2.585148125000000000e+05,2.151969140161818359e+03
2.585087656250000000e+05,2.151989572136662900e+03
2.585163750000000000e+05,2.152010004010575358e+03
2.584965625000000000e+05,2.152030436084489338e+03
2.584771718750000000e+05,2.152050868057463958e+03
2.584979687500000000e+05,2.152071299930445093e+03
2.584638750000000000e+05,2.152091732002489152e+03
2.584965000000000000e+05,2.152112163974539726e+03
2.584645468750000000e+05,2.152132595846123877e+03
2.585077812500000000e+05,2.152153027916778228e+03
2.584801406250000000e+05,2.152173459887424542e+03
2.584575625000000000e+05,2.152193891757611709e+03
2.584920781250000000e+05,2.152214323827327462e+03
2.584361406250000000e+05,2.152234755796118407e+03
2.584430312500000000e+05,2.152255187664908590e+03
2.583664218750000000e+05,2.152275619733234635e+03
2.583295468750000000e+05,2.152296051701086981e+03
2.583707968750000000e+05,2.152316483568480180e+03
2.584122656250000000e+05,2.152336915635401965e+03
2.584456718750000000e+05,2.152357347601864603e+03
2.584617343750000000e+05,2.152377779567861580e+03
2.584517500000000000e+05,2.152398211533392896e+03
2.584230468750000000e+05,2.152418643498451274e+03
2.584040937500000000e+05,2.152439075463051267e+03
2.584465000000000000e+05,2.152459507527644746e+03
2.584336093750000000e+05,2.152479939391312655e+03
2.584107500000000000e+05,2.152500371454516426e+03
2.584333906250000000e+05,2.152520803417246498e+03
2.584273593750000000e+05,2.152541235279983084e+03
2.583902500000000000e+05,2.152561667341789871e+03
2.584324843750000000e+05,2.152582099303122959e+03
2.583835000000000000e+05,2.152602531164462562e+03
2.583815468750000000e+05,2.152622963224872365e+03
2.583742500000000000e+05,2.152643395085273369e+03
2.584256718750000000e+05,2.152663827045216749e+03
2.583888281250000000e+05,2.152684259104229568e+03
2.583780468750000000e+05,2.152704690963233588e+03
2.583685000000000000e+05,2.152725122921314323e+03
2.584175937500000000e+05,2.152745554979395820e+03
2.584207812500000000e+05,2.152765986837002856e+03
2.583844062500000000e+05,2.152786418794152269e+03
2.584095312500000000e+05,2.152806850850836781e+03
2.584306718750000000e+05,2.152827282807047595e+03
2.584291093750000000e+05,2.152847714662799262e+03
2.584244062500000000e+05,2.152868146718086791e+03
2.584157812500000000e+05,2.152888578672900621e+03
2.584062031250000000e+05,2.152909010527255305e+03
2.584209375000000000e+05,2.152929442581145850e+03
2.584191875000000000e+05,2.152949874534562696e+03
2.584207031250000000e+05,2.152970306387520395e+03
2.584430156250000000e+05,2.152990738440013956e+03
2.584429531250000000e+05,2.153011170392499480e+03
2.584379375000000000e+05,2.153031602244060196e+03
2.583813750000000000e+05,2.153052034295156773e+03
2.584012343750000000e+05,2.153072466246245313e+03
2.584194531250000000e+05,2.153092898296410567e+03
2.583838750000000000e+05,2.153113330146574299e+03
2.584390156250000000e+05,2.153133762096265855e+03
2.584580156250000000e+05,2.153154194145034126e+03
2.584718906250000000e+05,2.153174625993800873e+03
2.584720000000000000e+05,2.153195057942095445e+03
2.585086093750000000e+05,2.153215489989932394e+03
2.585072343750000000e+05,2.153235921836836496e+03
2.585256875000000000e+05,2.153256353783734085e+03
2.585119062500000000e+05,2.153276785730173287e+03
2.585385000000000000e+05,2.153297217776140315e+03
2.585294062500000000e+05,2.153317649621647433e+03
2.585329062500000000e+05,2.153338081566689652e+03
nan,2.153358513511731871e+03
2.584780781250000000e+05,2.153378945455835492e+03
2.584808125000000000e+05,2.153399377499481488e+03
2.584668906250000000e+05,2.153419809342660301e+03
2.584916406250000000e+05,2.153440241285832599e+03
2.585222031250000000e+05,2.153460673328081612e+03
2.584986718750000000e+05,2.153481105170329101e+03
2.584662500000000000e+05,2.153501537111638754e+03
2.584819531250000000e+05,2.153521969152956444e+03
2.584944375000000000e+05,2.153542400993806950e+03
2.584477343750000000e+05,2.153562832933719619e+03
2.585163750000000000e+05,2.153583264973640325e+03
2.584790937500000000e+05,2.153603696813093848e+03
2.584561718750000000e+05,2.153624128752075194e+03
2.584888281250000000e+05,2.153644560790598916e+03
2.584917656250000000e+05,2.153664992728648940e+03
2.584872500000000000e+05,2.153685424666240579e+03
2.585296406250000000e+05,2.153705856603366556e+03
2.584987656250000000e+05,2.153726288540026871e+03
2.584912812500000000e+05,2.153746720476679911e+03
2.584731718750000000e+05,2.153767152412408905e+03
2.584657968750000000e+05,2.153787584347664961e+03
2.584674687500000000e+05,2.153808016382929054e+03
2.584212812500000000e+05,2.153828448217260302e+03
nan,2.153848880151592311e+03
nan,2.153869312185452145e+03
2.584280937500000000e+05,2.153889744018386409e+03
2.584850468750000000e+05,2.153910175951314159e+03
2.585102343750000000e+05,2.153930607983784284e+03
2.584741718750000000e+05,2.153951039815787226e+03
2.585198437500000000e+05,2.153971471747325268e+03
2.584739843750000000e+05,2.153991903778391134e+03
2.584687187500000000e+05,2.154012335608997091e+03
2.584813906250000000e+05,2.154032767539130873e+03
2.585139218750000000e+05,2.154053199469271931e+03
2.568722968750000000e+05,2.154073631398481666e+03
2.556086562500000000e+05,2.154094063327225740e+03
2.552683281250000000e+05,2.154114495255962538e+03
2.552301875000000000e+05,2.154134927183775289e+03
2.552845156250000000e+05,2.154155359111580765e+03
2.555716250000000000e+05,2.154175791038462194e+03
2.566438906250000000e+05,2.154196222965343622e+03
2.584816562500000000e+05,2.154216654891759390e+03
2.584941093750000000e+05,2.154237086917702982e+03
2.584818906250000000e+05,2.154257518743186665e+03
2.584751093750000000e+05,2.154277950768198934e+03
2.585200156250000000e+05,2.154298382692752057e+03
2.585103437500000000e+05,2.154318814516838756e+03
2.584535312500000000e+05,2.154339246540454042e+03
2.585232187500000000e+05,2.154359678464075841e+03
2.584972500000000000e+05,2.154380110286765557e+03
2.585034687500000000e+05,2.154400542309449520e+03
2.584886093750000000e+05,2.154420974231208675e+03
2.584717031250000000e+05,2.154441406052967068e+03
2.584584531250000000e+05,2.154461838073788385e+03
2.585388906250000000e+05,2.154482269994616217e+03
2.584943125000000000e+05,2.154502701914978388e+03
2.584875156250000000e+05,2.154523133834867622e+03
2.585022968750000000e+05,2.154543565754298470e+03
2.585095468750000000e+05,2.154563997673263657e+03
2.584825468750000000e+05,2.154584429591755907e+03
2.585178593750000000e+05,2.154604861509789771e+03
2.584745312500000000e+05,2.154625293427823635e+03
2.584582656250000000e+05,2.154645725444919663e+03
2.584521093750000000e+05,2.154666157262021443e+03
2.584892968750000000e+05,2.154686589178192662e+03
2.584839375000000000e+05,2.154707021194357367e+03
2.584981718750000000e+05,2.154727453010062163e+03
2.585319218750000000e+05,2.154747884924836399e+03
2.585153906250000000e+05,2.154768316839603358e+03
2.584802031250000000e+05,2.154788748753911932e+03
2.584957968750000000e+05,2.154809180767755606e+03
2.584606718750000000e+05,2.154829612581124820e+03
2.585376718750000000e+05,2.154850044494502072e+03
2.584855000000000000e+05,2.154870476506948762e+03
2.584580000000000000e+05,2.154890908318920992e+03
2.584950156250000000e+05,2.154911340230901260e+03
2.584922500000000000e+05,2.154931772241950966e+03
2.585046406250000000e+05,2.154952204052991874e+03
2.584941562500000000e+05,2.154972635963575158e+03
2.584948281250000000e+05,2.154993067973693542e+03
2.585359218750000000e+05,2.155013499783337465e+03
2.584912500000000000e+05,2.155033931692523765e+03
2.584981562500000000e+05,2.155054363701245165e+03
2.585151093750000000e+05,2.155074795609492867e+03
2.584733125000000000e+05,2.155095227417281421e+03
2.584966562500000000e+05,2.155115659424598562e+03
2.585439375000000000e+05,2.155136091331922216e+03
2.585214062500000000e+05,2.155156523138313787e+03
2.585300156250000000e+05,2.155176955144706881e+03
2.585302500000000000e+05,2.155197387050626276e+03
2.585216250000000000e+05,2.155217818856086524e+03
2.583313437500000000e+05,2.155238250861075358e+03
2.582801562500000000e+05,2.155258682765605045e+03
2.582902187500000000e+05,2.155279114569668309e+03
2.583035000000000000e+05,2.155299546573267435e+03
2.582748750000000000e+05,2.155319978476392862e+03
2.582677812500000000e+05,2.155340410379059904e+03
2.583236875000000000e+05,2.155360842281719670e+03
2.583365468750000000e+05,2.155381274183921050e+03
2.585023125000000000e+05,2.155401706185191870e+03
2.584563281250000000e+05,2.155422137986461166e+03
2.584925468750000000e+05,2.155442569887258287e+03
2.584569843750000000e+05,2.155463001887597784e+03
2.584954062500000000e+05,2.155483433687462821e+03
2.585084218750000000e+05,2.155503865586870234e+03
2.585746406250000000e+05,2.155524297485811985e+03
2.585529375000000000e+05,2.155544729384288075e+03
2.585513593750000000e+05,2.155565161282756890e+03
2.584695312500000000e+05,2.155585593280302419e+03
2.584948125000000000e+05,2.155606025077839149e+03
2.585030937500000000e+05,2.155626456974918256e+03
2.584724843750000000e+05,2.155646888971532462e+03
2.584740000000000000e+05,2.155667320767679485e+03
2.585049531250000000e+05,2.155687752663354331e+03
2.584587031250000000e+05,2.155708184658571554e+03
2.585309531250000000e+05,2.155728616453314316e+03
2.584930781250000000e+05,2.155749048347599455e+03
2.584993281250000000e+05,2.155769480341885355e+03
2.585219375000000000e+05,2.155789912135238410e+03
nan,2.155810344028584950e+03
nan,2.155830776021473866e+03
2.584514218750000000e+05,2.155851207813888323e+03
2.584661718750000000e+05,2.155871639705845155e+03
2.584834843750000000e+05,2.155892071697337087e+03
2.585134843750000000e+05,2.155912503588355321e+03
2.585086093750000000e+05,2.155932935378914408e+03
2.584733593750000000e+05,2.155953367369475018e+03
2.584847187500000000e+05,2.155973799259096268e+03
2.584248437500000000e+05,2.155994231148724793e+03
2.584770937500000000e+05,2.156014663037421997e+03
2.585247343750000000e+05,2.156035094926111924e+03
2.584704218750000000e+05,2.156055526914344227e+03
2.584621562500000000e+05,2.156075958702109347e+03
2.584790468750000000e+05,2.156096390589402290e+03
2.584141093750000000e+05,2.156116822576703271e+03
2.584337812500000000e+05,2.156137254363071406e+03
2.584724843750000000e+05,2.156157686249433027e+03
2.584745312500000000e+05,2.156178118234871363e+03
2.584541406250000000e+05,2.156198550020308176e+03
2.584001093750000000e+05,2.156218981905272813e+03
