Dates Flux Corrflux Xpos Ypos
2228.841546 411771.674711 0.9876813432030095 6.850295 4.802549
2228.861978 411774.356125 0.987242398466503 6.814208 4.821535
2228.882411 412007.986653 0.9874308121872251 6.774706 4.842938
2228.902843 412269.274173 0.9878196382198328 6.739022 4.862449
2228.923276 412344.903962 0.9878406819960731 6.702454 4.886058
2228.943708 412761.349522 0.9887709571961466 6.668795 4.906901
2228.964141 413321.908773 0.9901144816416568 6.634784 4.930543
2228.984573 413330.249101 0.9901916186267512 6.604367 4.952782
2229.005006 413433.648124 0.9905372676395366 6.576279 4.97493
2229.107169 414682.226528 0.9943638882439092 6.480041 5.118599
2229.127601 414869.858891 0.9951777611588459 6.433144 5.149636
2229.148034 415314.27453 0.9965589912076027 6.391067 5.17367
2229.168466 416131.675166 0.9988675648304427 6.342936 5.201437
2229.188899 416195.269772 0.9993872111858102 6.284089 5.233417
2229.209332 416481.443017 1.0003249735412125 6.232645 5.261859
2229.229764 417020.660922 1.0017784719540046 6.179762 5.289011
2229.250197 417321.497068 1.0025367862491446 6.119691 5.316777
2229.270629 417632.062064 1.0031666141782172 6.061728 5.335106
2229.291062 418125.503751 1.0040248452239204 5.996452 5.355541
2229.331927 418801.762704 1.0042986704648307 5.869992 5.394688
2229.352359 419020.15547 1.0038203643166828 5.812897 5.414217
2229.372792 419359.023135 1.0033882779886671 5.757758 5.433549
2229.393224 419577.026355 1.0022741087534894 5.699624 5.453809
2229.413657 419841.979236 1.0008495917864455 5.641568 5.475943
2229.43409 421374.845565 1.002356472400393 5.592939 5.497068
2229.51582 419781.244327 1.0064735818161061 6.45663 5.058186
2229.536252 419840.53937 1.0069661544878914 6.412075 5.089328
2229.556685 420165.774638 1.008163287170936 6.359125 5.123351
2229.577117 420030.548984 1.0082174924232925 6.30884 5.155162
2229.59755 420363.521823 1.0093511830166508 6.259096 5.186849
2229.617982 420543.590533 1.0100667160826575 6.204935 5.219539
2229.638415 420911.078404 1.0111250781169825 6.150318 5.251942
2229.658847 421031.504321 1.011446025034248 6.090862 5.286169
2229.67928 421130.875004 1.0115278102572285 6.034632 5.319061
2229.699713 421329.896882 1.011709341733588 5.983954 5.341788
2229.76101 419880.270433 1.0059176692772052 6.659654 4.816878
2229.781443 419752.960208 1.0055300180878086 6.630639 4.841504
2229.801875 419334.478677 1.004510825113848 6.600787 4.869457
2229.822308 418979.605636 1.0036992504073994 6.575738 4.894246
2229.863173 419200.495394 1.0043753128518358 6.543171 4.942485
2229.883605 419011.465757 1.004068775192223 6.514624 4.965491
2229.904038 419192.540166 1.0047329709778405 6.478671 4.994874
2229.92447 419151.490474 1.0049408609354695 6.436219 5.025887
2229.944903 418975.272338 1.0048246060468535 6.396874 5.05333
2229.965335 419301.702344 1.0059308188636629 6.356776 5.081148
2229.985768 419050.359922 1.0056616805720364 6.314042 5.109062
2230.0062 419200.372775 1.0063353098461054 6.27153 5.137212
2230.026633 419426.917166 1.00716567047869 6.227812 5.166974
2230.047066 419395.342353 1.0073436649019252 6.177028 5.199423
2230.067498 419318.73062 1.0072977148870768 6.132346 5.226787
2230.087931 419271.427876 1.0072275260808623 6.088895 5.253261
2230.108363 419406.361638 1.0074907342295716 6.045484 5.278967
2230.128796 419487.131231 1.0075036693725061 6.002305 5.305226
2230.169661 419220.913703 1.0059978596558377 5.906122 5.356456
2230.190093 419363.108154 1.0057044714580894 5.85831 5.373206
2230.251391 417735.102855 1.0019831198328688 6.775317 4.706234
2230.292256 417935.359367 1.0014856915675132 6.688926 4.770454
2230.312688 417624.591821 1.0005320749534246 6.653685 4.799859
2230.333121 417547.349266 1.000249384490659 6.622407 4.827265
2230.353553 417665.493822 1.0005113419826004 6.594414 4.854467
2230.373986 417215.195572 0.9994886526290148 6.557659 4.884956
2230.394418 417269.780427 0.9997651515825078 6.520605 4.920625
2230.414851 417101.536521 0.9995860442400957 6.480181 4.953986
2230.435283 416895.871976 0.9994022344551801 6.436837 4.991262
2230.455716 416820.384779 0.9995773064467937 6.391203 5.026117
2230.476148 416783.862729 0.9998294355545693 6.348984 5.056095
2230.496581 416976.47092 1.0006368088823194 6.305479 5.08587
2230.517013 417088.508457 1.001234326279867 6.262738 5.117206
2230.537446 417188.348718 1.0017820412481608 6.215958 5.148994
2230.578311 417479.979339 1.0028945885317901 6.113273 5.216112
2230.598744 417770.778644 1.003592983338149 6.04835 5.256924
2230.619176 417804.016199 1.00343435372985 5.98679 5.293948
2230.639608 418139.46496 1.0038171675337695 5.934508 5.326063
2230.660041 418154.540896 1.0032864087378481 5.888437 5.354557
2230.680474 418006.882973 1.002319670626011 5.844216 5.369187
2230.741771 417204.099282 1.003473965446974 6.891975 4.612838
2230.762204 417034.6076 1.0020997179499347 6.856963 4.636127
2230.782636 416745.982665 1.0006126905208956 6.822913 4.659091
2230.803069 417126.201163 1.0008719228499807 6.788876 4.681634
2230.823501 416694.477827 0.999253196340717 6.752245 4.708531
2230.843934 416069.410003 0.9973064460274559 6.715181 4.736075
2230.864366 416105.812512 0.9971097963191763 6.682764 4.760218
2230.884799 415554.402697 0.9955758929127146 6.647551 4.790255
2230.905231 415148.287155 0.9945019538660114 6.615276 4.818546
2230.925664 414743.841654 0.9935251839077788 6.567566 4.851773
2230.946096 414299.872935 0.9925598057649005 6.527681 4.883861
2230.966529 414280.090745 0.9926395901963783 6.498749 4.908961
2230.986961 413947.387422 0.9920115152015566 6.469547 4.935002
2231.027826 413794.455195 0.9920909481511389 6.406415 4.985857
2231.048258 413597.518235 0.9919043608863033 6.369069 5.011751
2231.068691 413517.499101 0.9920901523993181 6.323491 5.047217
2231.089124 413350.182849 0.9920664029889126 6.274821 5.080448
2231.109556 413146.606423 0.9919281507491892 6.225823 5.114839
2231.129989 413173.755868 0.9922762607641799 6.177196 5.146929
2231.150421 412721.227746 0.9913852330018029 6.130806 5.178391
2231.170853 412572.833061 0.9911279920378406 6.083437 5.209176
2231.191286 412329.203844 0.9905318499953805 6.042687 5.237096
2231.211718 412492.888196 0.990839895059512 6.00958 5.258936
2231.232151 412725.300081 0.9912695606581762 5.98152 5.276365
2231.252583 412918.620674 0.9914623947086746 5.943047 5.300481
2231.273016 412609.072182 0.9902253627929255 5.89572 5.329174
2231.293448 412402.875618 0.9891086651673047 5.853037 5.355602
2231.313881 414093.410899 0.9924888808356596 5.812411 5.37235
2231.334313 412798.924059 0.9887125672143391 5.776985 5.384523
2231.375178 412966.238959 0.9876193840060764 5.712995 5.406054
2231.395611 413789.481541 0.988703268671685 5.682083 5.417502
2231.477341 413461.930898 0.9925821634391883 6.237651 5.099971
2231.497773 413086.143529 0.9919775733234272 6.191228 5.132797
2231.518206 413299.723038 0.9927144071776584 6.144964 5.163849
2231.538638 413618.185419 0.9936161667729724 6.096828 5.193397
2231.559071 413942.368419 0.9944221113270122 6.052873 5.222891
2231.579503 414417.978555 0.9954905611995463 6.012653 5.247905
2231.599936 414751.496555 0.9961071636239639 5.973447 5.275482
2231.620368 415074.308238 0.9966227038566386 5.938099 5.297574
2231.640801 418118.722167 1.0035598882765997 5.901769 5.31964
2231.722531 416249.166443 0.9974047142889771 6.479593 4.903364
2231.742963 416415.049063 0.9980535457914821 6.439317 4.937385
2231.763395 416782.435135 0.9992478404158325 6.396096 4.970719
2231.783828 417174.113306 1.0004290145430277 6.366469 4.995117
2231.80426 417549.912032 1.0015403666729819 6.340958 5.014556
2231.824693 418079.969045 1.0030307675015406 6.315492 5.035575
2231.845125 418090.699676 1.0032517179054163 6.291427 5.052947
2231.865558 418287.205716 1.0039459651139893 6.263691 5.074018
2231.88599 419290.504156 1.0065539696426815 6.237111 5.093506
2231.906423 419306.966734 1.0067807818406054 6.209982 5.113169
2231.926855 419861.342545 1.008284145842622 6.179622 5.130643
2231.947288 419003.807512 1.006388265803682 6.146794 5.153508
2231.96772 419105.616929 1.0067806617340258 6.103369 5.184939
2231.988152 419106.216157 1.0068298769991553 6.056673 5.217709
2232.008585 419478.544481 1.0076648358952294 6.01755 5.242489
2232.029018 420148.347653 1.0091451803452425 5.98433 5.263151
2232.04945 420005.686819 1.0085825399979318 5.950098 5.285432
2232.069882 420198.472746 1.008734535396002 5.91497 5.305591
2232.090315 420359.939558 1.008742043844909 5.883941 5.326335
2232.110747 420725.869468 1.0090857519719671 5.848447 5.347979
2232.13118 420628.514306 1.008199163762603 5.813096 5.368906
2232.21291 419488.893345 1.0055587878499819 6.416489 4.948412
2232.233342 419304.259764 1.0053586981481728 6.384689 4.973008
2232.253775 419192.463522 1.0053340145400165 6.3548 4.99627
2232.274207 420633.349139 1.0091407943764772 6.313646 5.029314
2232.294639 419684.574171 1.0072382208669741 6.268391 5.064153
2232.315072 419130.934078 1.006235556832197 6.225802 5.097207
2232.335504 419403.796233 1.0071552917013284 6.184078 5.12586
2232.376369 419263.631094 1.0071783646034944 6.092938 5.188814
2232.396802 419091.76788 1.0067892149996829 6.043816 5.219704
2232.417234 418990.241194 1.0064254115660742 5.994325 5.249974
2232.437667 419013.238252 1.0062294491688444 5.950521 5.278296
2232.458099 418757.544523 1.005205025869418 5.906401 5.307027
2232.498964 418944.661599 1.0045694515032284 5.832415 5.353866
2232.519396 418817.298584 1.0034661628534414 5.790166 5.373986
2232.560261 418753.753037 1.0016794966745166 5.717871 5.398817
2232.580694 418845.146379 1.0008825361886273 5.681902 5.411866
2232.601126 419114.4614 1.0003982046379085 5.647474 5.425371
2232.621559 419113.195791 0.9988067994937829 5.605087 5.441824
2232.703288 416803.492461 0.9984565580310693 6.590866 4.801758
2232.723721 416598.518393 0.9979758607573603 6.539804 4.827038
2232.744153 416632.962728 0.9981348376756736 6.511807 4.854653
2232.764586 416916.88576 0.9989232227884903 6.486107 4.877799
2232.785018 416868.122981 0.9989424321721991 6.461135 4.90013
2232.805451 416850.544542 0.9990507868079026 6.436678 4.919477
2232.825883 416874.269036 0.999289010606973 6.410932 4.940612
2232.846316 417095.455948 1.0000192995859494 6.385475 4.962606
2232.866748 417163.436271 1.0003897284449657 6.359366 4.982511
2232.88718 417787.430094 1.0020791530353603 6.336541 5.001234
2232.928045 417126.01287 1.0009376223147617 6.284518 5.044239
2232.948478 417177.364172 1.001333742956298 6.248997 5.068682
2232.96891 417171.552906 1.001557685781414 6.215604 5.091653
2232.989343 417165.806057 1.0017551143747891 6.182667 5.115189
2233.009775 416970.22545 1.0014492660638825 6.151575 5.135898
2233.030207 416908.292807 1.0013979602870655 6.128019 5.15005
2233.05064 416953.543894 1.0015928302279582 6.102067 5.168753
2233.071072 416769.367165 1.0012063747587272 6.072915 5.189792
2233.091505 416877.255052 1.0014735189203865 6.045009 5.209943
2233.111937 417128.748086 1.0020382577340983 6.016975 5.227918
2233.13237 417328.174977 1.0024287607061784 5.989036 5.245186
2233.193667 416756.160275 0.9984317639166407 6.627229 4.775849
2233.214099 416736.472638 0.9983058425586883 6.597396 4.796309
2233.234532 416579.511007 0.9979122849925298 6.556671 4.815926
2233.254964 416798.608434 0.998475958304442 6.527955 4.834048
2233.275397 416336.867412 0.9974471072672225 6.503305 4.856606
2233.295829 415953.919246 0.9966937783130547 6.468302 4.887456
2233.316261 415738.983079 0.9964277779598727 6.428611 4.921931
2233.336694 415393.918778 0.9958863289371089 6.390139 4.954309
2233.357126 415348.794597 0.9960664598930465 6.353824 4.982561
2233.377559 415164.543823 0.9959465253967044 6.314749 5.012409
2233.397991 414455.371032 0.994598375848959 6.271076 5.044495
2233.418424 414223.325944 0.9943760643940134 6.227202 5.076924
2233.438856 413720.060152 0.9934250153881892 6.18822 5.103811
2233.459288 413754.11611 0.9937238064585936 6.149757 5.13304
2233.479721 413725.756654 0.9938304268994834 6.103522 5.164259
2233.500153 413631.688147 0.9936781850766558 6.057002 5.195195
2233.56145 413705.899145 0.993282758466282 5.918523 5.283931
2233.581883 413441.37519 0.9920519584291418 5.867441 5.31746
2233.602315 412823.037715 0.9897378524360174 5.816159 5.348724
2233.622748 412646.630391 0.9884845242946243 5.775025 5.370966
2233.684045 411311.471391 0.9864069548654231 6.348581 4.981561
2233.704477 411091.319045 0.9862497732058764 6.303151 5.016105
2233.72491 411056.026025 0.9865256164854689 6.258545 5.050372
2233.745342 411101.394952 0.9869154025364824 6.220269 5.077602
2233.765775 411215.754228 0.9874264742170817 6.182705 5.101575
2233.786207 411292.999062 0.987792136854675 6.149409 5.124054
2233.806639 411382.981157 0.9881337624221797 6.120686 5.14448
2233.827072 411490.759062 0.9884905931407166 6.088164 5.167515
2233.847504 411855.519194 0.9894122329917678 6.049534 5.194689
2233.867937 412837.495514 0.9917363494516243 6.014425 5.218699
2233.888369 412485.106258 0.9907858812406494 5.980839 5.239118
2233.908801 413095.22182 0.9920327629213666 5.942794 5.264335
2233.929234 413310.512874 0.9922131227386868 5.904276 5.289231
2233.949666 413969.459414 0.9932853879114695 5.861605 5.31456
2233.970099 414522.922969 0.9939810754917394 5.823748 5.341186
2234.010963 415095.080774 0.9938756080664981 5.751226 5.377075
2234.051828 416820.346602 0.9959851331495579 5.673947 5.404844
2234.072261 416014.344163 0.9929871148646611 5.641323 5.417996
2234.174423 415451.658751 0.9967975803182637 6.290217 5.020998
2234.194855 415965.274973 0.9982595696514235 6.261943 5.042365
2234.215287 416354.569886 0.9994678303557449 6.226275 5.068943
2234.23572 416911.739608 1.0010784932019716 6.184963 5.096278
2234.256152 417313.27224 1.0022380154353525 6.151044 5.121077
2234.276585 417779.319149 1.0035410088521284 6.107215 5.151557
2234.297017 418952.755207 1.0064542110729429 6.062949 5.182084
2234.317449 418934.349936 1.0063906339698883 6.01622 5.213004
2234.337882 419236.407065 1.0069446869831113 5.967953 5.245847
2234.358314 419906.561749 1.0082339499252373 5.92117 5.273883
2234.419611 419542.659232 1.0050458883437996 6.52425 4.825828
2234.440044 419952.223531 1.006138517708637 6.490182 4.855756
2234.460476 419614.187145 1.00545226626941 6.46508 4.878544
2234.480909 419477.437609 1.0052899355939742 6.437685 4.902553
2234.501341 419499.831227 1.0056199515090387 6.397273 4.933466
2234.521773 419788.010412 1.0066816628343334 6.351206 4.971497
2234.542206 419722.713549 1.0068513151495786 6.312608 5.002338
2234.562638 420118.173004 1.0079973127598838 6.287701 5.018572
2234.583071 421144.410682 1.0107250844541802 6.256469 5.044525
2234.603503 420047.55623 1.0084100003998198 6.213601 5.074049
2234.6648 419819.056422 1.0057448359505075 6.508566 4.835367
2234.685233 419601.386276 1.0053174448556637 6.483871 4.857351
2234.705665 419233.161775 1.0046071674891401 6.45095 4.886061
2234.726097 418902.003369 1.0040399542700993 6.416495 4.915778
2234.74653 419096.234259 1.004776973901338 6.37942 4.94438
2234.766962 419462.020606 1.0059273048886115 6.344497 4.969727
2234.787394 419118.717505 1.0053435089753922 6.316087 4.99238
2234.807827 419024.186555 1.0053453167688498 6.287763 5.011956
2234.828259 419605.59481 1.006935906479611 6.263337 5.029031
2234.869124 420768.629112 1.0100935271399956 6.217904 5.06631
2234.889556 419528.639817 1.0071698071735824 6.211575 5.073018
2234.909989 419034.604535 1.006115211503748 6.19138 5.085645
2234.930421 418884.130162 1.0058894794776905 6.170243 5.101917
2234.950853 418868.851426 1.0059950335046788 6.144811 5.121395
2234.971286 418653.780306 1.0055842233058123 6.120417 5.137057
2234.991718 419494.225714 1.0076914917795279 6.093875 5.15492
2235.012151 419317.326964 1.007322076968583 6.065431 5.17164
2235.032583 419217.170211 1.007097326580113 6.041454 5.189816
2235.053015 419206.537575 1.007068441961344 6.032422 5.196208
2235.155177 417466.409137 1.0007470510648342 6.696719 4.694819
2235.175609 417443.26819 1.0004250529757577 6.669293 4.714609
2235.216474 417514.348683 1.0005987596217552 6.668851 4.713244
2235.236907 417212.946455 0.9997046232941621 6.648022 4.732466
2235.257339 417132.856415 0.9993627213179913 6.6217 4.754486
2235.277771 417120.654701 0.9992218337211535 6.579793 4.779188
2235.298204 417107.452297 0.9991804157210993 6.537347 4.800123
2235.318636 417281.370272 0.9996301489179025 6.517793 4.818798
2235.339068 417422.182866 1.0000312406145813 6.495706 4.83739
2235.359501 418023.27107 1.0015692498668598 6.471737 4.857106
2235.379933 418239.743485 1.0022034435594016 6.450205 4.876546
2235.400366 417951.255283 1.0016366907603567 6.430518 4.894736
2235.420798 417612.572836 1.0009315958396863 6.41363 4.906691
2235.44123 417335.269419 1.000428204070287 6.391914 4.925753
2235.482095 417492.104503 1.0012712334945673 6.332312 4.971074
2235.52296 417456.090878 1.0017208477592636 6.265956 5.018112
2235.543392 417332.344139 1.0016095273196863 6.242999 5.035738
2235.584257 417029.913777 1.00126760730883 6.190512 5.074124
2235.625122 416741.315174 1.0009195300319973 6.131131 5.118003
2235.645554 416356.472664 1.0000970481702633 6.105576 5.134202
2235.665986 416728.307807 1.0010634294488996 6.081107 5.150847
2235.686419 416502.54067 1.0005709198815136 6.050372 5.172523
2235.706851 416719.727216 1.001089662507802 6.021199 5.192972
2235.727283 416504.862896 1.0005064756716464 5.987992 5.214329
2235.747716 416340.842536 0.9999747849292797 5.955158 5.2349
2235.768148 416175.618995 0.999350853356598 5.921196 5.256632
2235.78858 416144.792769 0.9990904706353865 5.899243 5.268754
2235.809013 415990.154486 0.9985446735393557 5.882809 5.279634
2235.890742 413513.874306 0.9916843104824755 6.72298 4.662423
2235.911174 413330.237831 0.9909245406280308 6.699382 4.681744
2235.931607 412881.154354 0.9896809960730722 6.684595 4.693359
2235.952039 412660.337818 0.9891169456652661 6.679686 4.693982
2235.992904 412574.890104 0.98860571610249 6.644868 4.723925
2236.013336 414832.130494 0.9938715454839205 6.622021 4.745465
2236.033769 412796.525206 0.9888866610029562 6.587995 4.764738
2236.054201 412322.326494 0.9877110580210678 6.546146 4.784302
2236.074633 411946.264991 0.9868333124747984 6.521426 4.805996
2236.095066 411686.991228 0.986249443864682 6.505177 4.820747
2236.115498 411710.760009 0.986330084050173 6.497752 4.828362
2236.13593 411536.519178 0.9859398638202114 6.489383 4.834739
2236.176795 411674.740421 0.9864244761865474 6.456059 4.86538
2236.197227 411461.108212 0.985987465865065 6.441792 4.875902
2236.21766 411048.919916 0.9850505196592982 6.432859 4.882574
2236.238092 410668.560618 0.9841889119087303 6.425532 4.890146
2236.258524 410479.356659 0.9837576359788931 6.421785 4.892644
2236.278957 410480.044446 0.9837980482322797 6.416085 4.897813
2236.299389 410551.808129 0.984037070108134 6.404901 4.904256
2236.319821 410601.160431 0.984234869613495 6.393537 4.913298
2236.340254 410732.925894 0.9846613457208203 6.378412 4.925287
2236.360686 411116.73495 0.9856745974099013 6.36704 4.9361
2236.381118 411446.000295 0.9866314398416736 6.346095 4.953204
2236.401551 411999.298768 0.9881225751778767 6.325338 4.968332
2236.421983 412755.410829 0.9900694353258324 6.309489 4.981299
2236.442415 413007.743721 0.9908349074432129 6.289549 4.995454
2236.462848 413286.640111 0.991699373908145 6.265745 5.013664
2236.48328 413449.546282 0.9922588606046664 6.244908 5.029905
2236.503712 413997.137304 0.9937275581168975 6.223904 5.043661
2236.524145 414347.189714 0.9947104497374242 6.205501 5.059427
2236.544577 414807.843177 0.9959471912392772 6.185318 5.071879
2236.565009 415088.117657 0.9967298270264572 6.167852 5.084046
2236.626306 416433.767679 1.000409860998451 6.028149 5.180503
2236.646739 416750.809182 1.0011658347288113 6.018756 5.186696
2236.667171 416968.683925 1.0016836242566676 6.013458 5.190267
2236.687603 417565.945024 1.003110729248952 6.006809 5.192466
2236.708036 417801.087056 1.00365448099576 5.99624 5.200261
2236.728468 418140.044134 1.0044321623663213 5.984266 5.210922
2236.7489 418336.438029 1.0048469063368912 5.969 5.221082
2236.769333 418915.208865 1.0061851061544314 5.958462 5.229147
2236.789765 419151.249094 1.0066977181736532 5.948129 5.235178
2236.810197 418825.158334 1.0059012400144365 5.945973 5.236764
2236.871494 421158.332905 1.0098506559742417 6.707251 4.666406
2236.891926 420861.871064 1.0090476591664748 6.701122 4.672974
2236.912359 420267.281614 1.0075260734185407 6.692768 4.678258
2236.932791 420515.069135 1.0080294693102219 6.686196 4.68599
2236.973656 420518.655303 1.0079882694079838 6.679556 4.686849
2236.994088 420306.260413 1.0074857320382233 6.679614 4.685657
2237.01452 420301.648863 1.0075274819370696 6.68407 4.681478
2237.034953 420285.268828 1.0074724387751848 6.682285 4.682097
2237.055385 420007.205936 1.0067271424334823 6.674706 4.687509
2237.075817 419842.025346 1.0062262205338053 6.664442 4.696364
2237.09625 419621.021785 1.0056036436030071 6.653526 4.704115
2237.116682 419739.206449 1.0057851791196426 6.641586 4.716034
2237.137114 420463.75744 1.0074356695464668 6.629502 4.727601
2237.157547 419897.381938 1.0060137067171386 6.618085 4.737584
2237.177979 420272.039488 1.0068888928509852 6.613258 4.741151
2237.198411 419885.896097 1.0059578692470759 6.612567 4.742979
2237.218844 420230.873626 1.0067779041633325 6.610974 4.743977
