Dates Flux Corrflux Xpos Ypos
2228.840911 8341.77116 1.0207668105915098 6.248661 3.918071
2228.861343 8114.950209 0.9807305237651082 6.271521 3.927247
2228.881775 7896.723041 0.9459190457030706 6.298061 3.937626
2228.902208 7653.358143 0.9135755048119367 6.327461 3.945083
2228.92264 7395.253858 0.8847481699623856 6.356293 3.957529
2228.943072 7144.245759 0.8609297826552743 6.384133 3.967627
2228.963504 6884.220251 0.8402872591396277 6.413589 3.978811
2228.983937 6592.028946 0.8177572985516859 6.442208 3.986223
2229.004369 6361.779628 0.8068004302637813 6.471345 3.998403
2229.024801 6070.098751 0.7879048587786867 6.498717 4.006104
2229.045233 5752.337924 0.7713416393481061 6.531792 4.015781
2229.065665 5472.932146 0.7632426228423155 6.562449 4.035028
2229.086098 5318.750711 0.764277357412697 6.583747 4.048305
2229.10653 4875.562204 0.7368172229722112 6.621923 4.058058
2229.126962 4766.762817 0.7376446519545218 6.631151 4.078015
2229.147394 4556.33755 0.7297088729021171 6.650372 4.092472
2229.167827 4437.088006 0.7396108996137891 6.669094 4.11393
2229.188259 4348.153671 0.7397904957749657 6.674095 4.133348
2229.208691 4295.249051 0.7453447057141096 6.675998 4.157455
2229.229123 4170.199546 0.742082962340211 6.683067 4.177843
2229.269988 4056.443028 0.7592008812732912 6.689235 4.233015
2229.29042 3919.231445 0.7975805166225726 6.721584 4.273636
2229.310852 3791.691433 0.8344416137922547 6.749508 4.312826
2229.331284 3577.078482 0.8332537833879551 6.776233 4.32776
2229.351717 3301.934133 0.7970176588492959 6.800824 4.321865
2229.372149 3056.292841 0.7640092268684032 6.825715 4.316569
2229.392581 2842.562809 0.7329439616298066 6.848701 4.313091
2229.413013 2604.424177 0.6900026290898226 6.872372 4.307734
2229.433445 2397.122008 0.6486052337448445 6.894288 4.303738
2229.453878 2241.075117 0.6132462611631512 6.910279 4.29978
2229.515174 4920.529453 0.7169902193355169 6.598535 4.043154
2229.535607 4684.789026 0.7111943051592784 6.625616 4.057987
2229.556039 4498.579964 0.7063499503964131 6.643911 4.074931
2229.576471 4403.39753 0.7115973995828808 6.655574 4.095528
2229.596903 4244.401384 0.7084504930660258 6.667661 4.118878
2229.617335 4241.281373 0.7182414641116034 6.665296 4.144803
2229.637768 4170.230457 0.7245824221650862 6.669608 4.172473
2229.6582 4060.29105 0.7205818671480255 6.67193 4.197155
2229.678632 4005.520479 0.736335100154839 6.678402 4.231567
2229.699064 3917.942769 0.7699030352059939 6.703273 4.26722
2229.760361 6906.189879 0.8291214204454014 6.376096 3.954642
2229.780793 6621.583059 0.8038168804517017 6.407554 3.963833
2229.801225 6350.879461 0.7836482937924367 6.438012 3.974707
2229.821657 6088.857589 0.7654742754151717 6.464969 3.98464
2229.84209 5887.23986 0.7535542396683302 6.485876 3.995063
2229.882954 5389.596789 0.7284682198600946 6.540895 4.014548
2229.903386 5152.497705 0.7155430458247984 6.562683 4.026152
2229.923818 4889.851839 0.7073041745448145 6.593917 4.03941
2229.944251 4714.991842 0.7035917420111671 6.614526 4.051869
2229.964683 4577.999062 0.7041771559080815 6.63061 4.069341
2229.985115 4425.23125 0.699120263065997 6.645712 4.080907
2230.005547 4293.667586 0.700479253120408 6.659302 4.102195
2230.025979 4258.746279 0.706399354525835 6.659889 4.12571
2230.046412 4204.166714 0.7130071254049368 6.663624 4.150386
2230.066844 4149.970608 0.717636711283908 6.665434 4.174389
2230.087276 4108.530762 0.725889815281044 6.668451 4.19817
2230.107708 4082.94709 0.7303491617322695 6.665213 4.221887
2230.128141 3984.478431 0.7485863257765212 6.68405 4.248764
2230.148573 3891.041433 0.7780743593829281 6.706758 4.282189
2230.169005 3768.26298 0.8003045408286159 6.729164 4.311067
2230.189437 3527.354291 0.7767015351335573 6.752982 4.306331
2230.271166 7789.798029 0.9368130256301146 6.272119 3.956971
2230.31203 6848.927718 0.8224934436366942 6.372548 3.964628
2230.332462 6525.629825 0.7949712941450083 6.411714 3.973347
2230.352895 6267.393721 0.7747296693882482 6.437399 3.982887
2230.373327 5906.423798 0.749311921638152 6.474592 3.992724
2230.393759 5600.969756 0.7302717233069423 6.504241 4.006116
2230.414191 5280.026464 0.7156207244088233 6.54144 4.019384
2230.434623 5055.349081 0.7094953581865059 6.568184 4.035675
2230.455055 4756.361391 0.6974177050350637 6.599879 4.051536
2230.475488 4649.602619 0.7005055555386726 6.61306 4.071185
2230.49592 4453.077471 0.692712251375968 6.631855 4.084977
2230.536784 4284.10572 0.6992281684010838 6.646895 4.128504
2230.557217 4195.609589 0.7087066510864646 6.657622 4.156997
2230.577649 4137.138308 0.7109757259181454 6.658442 4.180015
2230.598081 4089.078756 0.7210148837015403 6.656845 4.219398
2230.618513 3994.334233 0.7567464783349996 6.683938 4.259974
2230.638945 3859.453558 0.7825371781471893 6.708366 4.296348
2230.659377 3681.770024 0.7797013020168894 6.730518 4.304733
2230.67981 3468.807311 0.7611321855906588 6.752363 4.303293
2230.78197 8102.593343 1.0015353580901765 6.228959 3.923948
2230.802403 7883.667092 0.9588251730826305 6.254617 3.93091
2230.822835 7614.878981 0.9146223813234757 6.284693 3.940564
2230.843267 7211.545597 0.8608848258039088 6.325703 3.944283
2230.863699 6946.933721 0.8307369624942716 6.355418 3.952653
2230.904564 6433.192647 0.7862853382842617 6.417292 3.977363
2230.924996 5985.160629 0.7432683474085447 6.450655 3.972652
2230.945428 5678.277323 0.7292601019539867 6.490279 3.995295
2230.96586 5442.205214 0.7164405121950571 6.517196 4.003126
2230.986292 5202.661891 0.7022243614348315 6.540604 4.012108
2231.006724 5458.091293 0.7456230106892444 6.532859 4.053983
2231.027157 5107.027617 0.7193486461659988 6.563698 4.051991
2231.047589 4708.140805 0.6928070904982417 6.603587 4.050157
2231.088453 4343.475803 0.6790850271386438 6.636435 4.083589
2231.108885 4235.662342 0.68551320059311 6.650829 4.107607
2231.129317 4155.361867 0.6901003598629158 6.658821 4.129735
2231.14975 4101.74238 0.6950904873031966 6.660306 4.156112
2231.170182 4075.540049 0.7021273954900722 6.659481 4.181385
2231.190614 4063.85535 0.7134643611715239 6.657846 4.2113
2231.211046 4049.149791 0.726932099636728 6.661859 4.233769
2231.231478 3963.955379 0.7355940861081495 6.674804 4.251562
2231.25191 3909.132162 0.7651244632798803 6.694184 4.280924
2231.272343 3773.620978 0.7799808390632783 6.716911 4.302727
2231.292775 3557.863253 0.7607473898795098 6.7383 4.300532
2231.313207 3362.13753 0.7423611221436457 6.758584 4.298134
2231.333639 3197.302667 0.7237671832526162 6.774625 4.295623
2231.354071 3075.56639 0.7107313975546328 6.787816 4.293886
2231.394936 2795.545036 0.6770486677020128 6.818231 4.290195
2231.415368 2671.955445 0.659897682565934 6.832063 4.287182
2231.476664 4330.939036 0.6872101244644533 6.63636 4.107054
2231.497096 4247.950698 0.6913819067294851 6.644812 4.128573
2231.517529 4181.014624 0.6965826562154431 6.649046 4.154642
2231.537961 4131.370029 0.701814154923922 6.652387 4.175979
2231.558393 4130.180893 0.7151236792584119 6.651676 4.204621
2231.578825 4079.225057 0.7253544016773606 6.656437 4.231861
2231.599257 3974.062641 0.7473577928188824 6.677443 4.263702
2231.619689 3915.088912 0.7700925747371102 6.694953 4.285661
2231.640122 3798.576429 0.7756286427453619 6.710652 4.300442
2231.660554 3633.697474 0.7617172868348832 6.727509 4.298334
2231.72185 5500.106322 0.7218338372043079 6.508211 4.014199
2231.742282 5168.049569 0.7018406918294449 6.541043 4.024496
2231.762714 4918.715294 0.6932172715955628 6.571115 4.037759
2231.783147 4745.672773 0.6884517309863979 6.591362 4.049984
2231.803579 4623.347662 0.6826883467404361 6.603056 4.057329
2231.824011 4640.769598 0.6959532384423635 6.606063 4.077821
2231.844443 4509.37624 0.6887895886227434 6.617343 4.085289
2231.864875 4378.5026 0.683118232303854 6.627911 4.09784
2231.885307 4320.35564 0.6827692424165985 6.633611 4.106419
2231.90574 4314.375912 0.689008075413109 6.634287 4.121353
2231.926172 4249.192775 0.6903769260497754 6.641949 4.131849
2231.946604 4195.468942 0.6943852181181634 6.646826 4.14948
2231.967036 4172.226996 0.7017817053717955 6.644451 4.178083
2231.987468 4146.578352 0.7113398902717932 6.642755 4.209924
2232.0079 4059.153706 0.7207703130232149 6.655473 4.231916
2232.028332 3971.988691 0.7312706953887225 6.669846 4.251263
2232.048765 3913.654797 0.7549665205514787 6.687332 4.276415
2232.069197 3821.016423 0.7712345105283777 6.704719 4.298177
2232.089629 3624.568946 0.7522479565602551 6.722517 4.29624
2232.110061 3493.829729 0.7404171454564751 6.736361 4.293519
2232.130493 3320.666821 0.7260518805485474 6.756444 4.290505
2232.150925 3122.310083 0.7005565345287075 6.773154 4.28775
2232.212222 5028.052319 0.6918409851872495 6.551753 4.029945
2232.232654 4891.553994 0.6917157120399863 6.570473 4.045573
2232.253086 4713.395421 0.6836859702139084 6.587927 4.056863
2232.273518 4532.719467 0.6778280893523783 6.607922 4.069151
2232.29395 4409.044367 0.6802238018715591 6.621832 4.092363
2232.314382 4318.78864 0.6817068279461823 6.627735 4.116688
2232.334815 4207.638912 0.6817994706692164 6.637428 4.137138
2232.355247 4149.062876 0.6874436550881595 6.642647 4.159709
2232.375679 4140.804828 0.6955537873253217 6.638777 4.18784
2232.396111 4106.156517 0.7035410034582569 6.639301 4.215313
2232.416543 3970.054667 0.7205746045603242 6.664633 4.242894
2232.436975 3895.979534 0.7495562177739468 6.686076 4.275565
2232.457407 3758.53777 0.7628785830595011 6.70957 4.295182
2232.477839 3557.682145 0.7416448002193359 6.727041 4.292397
2232.498272 3406.590726 0.7297485749587994 6.744349 4.290307
2232.518704 3214.00333 0.7102495200908121 6.764443 4.287057
2232.539136 3111.913018 0.7066353535515152 6.781225 4.285823
2232.559568 2914.606496 0.6804482400129727 6.798901 4.283683
2232.58 2737.648302 0.6556391666572973 6.815284 4.281931
2232.600432 2584.82535 0.6363642417327167 6.833631 4.279754
2232.620864 2378.905981 0.6021646018021521 6.853517 4.276398
2232.641296 2238.240909 0.5815968059983564 6.873541 4.273508
2232.702593 6359.934402 0.7771888712403755 6.411837 3.987796
2232.723025 6079.010589 0.7526118520293023 6.435394 3.992914
2232.743457 5838.434074 0.737408224383452 6.462568 4.004162
2232.763889 5613.086461 0.7258567077318471 6.490238 4.013842
2232.784321 5417.969909 0.7149849060448649 6.510516 4.022769
2232.804754 5236.920744 0.7051492757829679 6.529443 4.029879
2232.825186 5066.640881 0.6971271798469458 6.547292 4.039096
2232.845618 4964.093079 0.6968981406332064 6.561008 4.051096
2232.86605 4833.916534 0.6907190221056523 6.573507 4.059024
2232.886482 4692.328299 0.6830877203231182 6.586543 4.06623
2232.906914 4607.623977 0.6832075420234844 6.596203 4.078755
2232.927346 4503.474292 0.6827943216950776 6.607434 4.093431
2232.947778 4425.103284 0.684784750939451 6.617098 4.107087
2232.968211 4331.921713 0.6839032690302917 6.625263 4.122081
2232.988643 4312.958454 0.6906501683905113 6.626529 4.141572
2233.009075 4254.693643 0.6896849057486266 6.629775 4.15353
2233.029507 4205.572748 0.6930121654692156 6.636012 4.165323
2233.049939 4436.877217 0.7349717139742273 6.628926 4.187749
2233.070371 4175.007312 0.7039737227112146 6.635913 4.199291
2233.090803 4122.969818 0.7077228947098808 6.63941 4.217709
2233.111235 4049.485645 0.719585269332693 6.654066 4.235842
2233.131668 3999.736367 0.7365650319876915 6.667304 4.256854
2233.192964 6602.777021 0.7949644813093721 6.375544 3.978905
2233.213396 6392.120709 0.7775506670822226 6.40053 3.989038
2233.233828 6193.74346 0.7618162215172224 6.421402 3.996207
2233.25426 6144.818694 0.7620366805233186 6.429141 4.012062
2233.274692 5808.48742 0.7352495986443176 6.462707 4.010617
2233.295124 5483.935587 0.715524212231291 6.497528 4.021795
2233.315557 5201.141054 0.7016888726090285 6.52882 4.035432
2233.335989 4918.116911 0.6825857272160855 6.552488 4.046022
2233.356421 4789.55006 0.6861714381993571 6.573774 4.063352
2233.376853 4649.947056 0.6850081268371216 6.590097 4.080003
2233.397285 4503.862844 0.6841395018782487 6.606615 4.098262
2233.417717 4426.864556 0.6879116193993486 6.615301 4.117505
2233.438149 4257.628753 0.6784655585005687 6.627898 4.131182
2233.458581 4233.299414 0.685893367839129 6.62789 4.15671
2233.479013 4210.142892 0.6968300669139247 6.629069 4.186216
2233.499445 4124.185179 0.6955074518284741 6.632251 4.207075
2233.519878 4046.60766 0.718106228076801 6.65326 4.235653
2233.54031 3913.240954 0.7404103249653802 6.679149 4.268155
2233.560742 3779.740711 0.7545985076507296 6.701281 4.291466
2233.581174 3585.711447 0.7456845822713455 6.727961 4.287494
2233.601606 3328.093905 0.7200196641810495 6.752207 4.28625
2233.622038 3145.928263 0.7018066418868903 6.771297 4.28451
2233.683335 4812.851977 0.6876511115230964 6.569218 4.067731
2233.703767 4598.102509 0.6808986178241238 6.592787 4.083527
2233.724199 4463.501438 0.6798091115445564 6.605842 4.104266
2233.744631 4384.93972 0.6857319783815496 6.616258 4.125674
2233.765063 4317.834589 0.6854467936424089 6.621654 4.138169
2233.785495 4247.817892 0.6904632773552084 6.630899 4.155367
2233.805927 4270.28983 0.6975523413377398 6.626195 4.172538
2233.826359 4223.23921 0.7010274082613988 6.629049 4.190543
2233.846791 4134.223319 0.7029703816098265 6.63376 4.215853
2233.867223 4042.369867 0.7197733476720775 6.654043 4.238668
2233.887656 3997.005766 0.7442103953303357 6.670761 4.26435
2233.908088 3913.883842 0.7652642678051575 6.688883 4.290559
2233.92852 3714.634216 0.7486828752759254 6.708601 4.288339
2233.948952 3517.738392 0.7329803106303907 6.728967 4.287844
2233.969384 3311.055651 0.709990742786749 6.748729 4.282483
2233.989816 3182.157426 0.6998547823491581 6.764262 4.281548
2234.010248 3016.450457 0.6831168058973476 6.781597 4.281734
2234.03068 2854.839722 0.6647010233887861 6.799319 4.279458
2234.051112 2708.698855 0.6491995165229294 6.817775 4.277751
