Dates Flux Corrflux Xpos Ypos
2228.861958 21671.448112 0.9968409726345477 5.856424 4.158063
2228.88239 21641.548797 0.9953736829490752 5.819242 4.174429
2228.902823 21623.207233 0.99433807989266 5.784982 4.191179
2228.923255 21683.735572 0.9968208758900924 5.750894 4.211982
2228.943688 21666.174483 0.9956621847317689 5.718636 4.229094
2228.96412 21770.2708 1.0000029564640314 5.683519 4.245559
2228.984553 21849.264986 1.003192452737977 5.652741 4.259912
2229.004985 21805.368517 1.0007254072668337 5.62298 4.272599
2229.025418 21820.581281 1.000905946091826 5.591262 4.286718
2229.066283 21856.520803 1.0017659047010161 5.554573 4.32193
2229.127581 21937.476738 1.0043028374400997 5.501648 4.370671
2229.148013 21923.223144 1.003010332149514 5.464119 4.382234
2229.168446 22003.646967 1.005948021687155 5.420375 4.396215
2229.188878 22096.556525 1.009311790550386 5.36562 4.412479
2229.209311 22069.574759 1.0073521717435014 5.317362 4.427483
2229.229743 22123.959493 1.0091610347835702 5.266805 4.441533
2229.250176 22094.068561 1.0071484934240174 5.208741 4.458097
2229.270608 22133.72637 1.0084760498982117 5.151119 4.475204
2229.291041 22208.411919 1.0115851992087188 5.086645 4.49485
2229.311473 22148.984876 1.0088939794058076 5.023984 4.51485
2229.331906 22118.303268 1.0078537300168322 4.96179 4.533916
2229.352339 22130.063327 1.0090798725114898 4.904253 4.553798
2229.372771 22021.735701 1.0051455705466217 4.849237 4.572546
2229.393204 22037.607335 1.0073284413917776 4.791827 4.593418
2229.434069 21863.692712 1.00344979633471 4.679969 4.636454
2229.454501 21869.398594 1.0055126535595929 4.640935 4.651976
2229.515799 21909.24657 1.0037093468094604 5.524216 4.327089
2229.536231 21861.846649 1.0008423477886763 5.485308 4.34318
2229.577096 22069.165415 1.0086794041172107 5.388529 4.374591
2229.597529 22263.141676 1.0167289232052377 5.337754 4.39021
2229.617961 21916.921176 1.0002034580866908 5.289331 4.406162
2229.638394 21894.824428 0.9985088409453222 5.235494 4.421967
2229.658826 21912.80795 0.9987192488652744 5.176475 4.439279
2229.679259 21890.865266 0.9973030665491527 5.119688 4.457793
2229.699691 21806.643468 0.9932792623403738 5.070076 4.472324
2229.760989 21587.950391 0.992272822010883 5.694757 4.149316
2229.781422 21614.763844 0.9931541666250415 5.667399 4.169681
2229.801854 21756.005055 0.9991596840797655 5.636092 4.195445
2229.822287 21703.554191 0.9963315405071057 5.611197 4.214778
2229.842719 21701.121989 0.9957535918792885 5.586377 4.236385
2229.863152 21692.04764 0.9948765715858002 5.562632 4.25578
2229.904017 21694.426472 0.994422988452141 5.546735 4.298422
2229.924449 21754.104939 0.9964783683008706 5.508639 4.315635
2229.944882 21784.908512 0.9972638922566739 5.472837 4.328911
2229.965314 21733.310242 0.9942471816444841 5.435108 4.34256
2229.985747 21730.137451 0.9934193206384796 5.394168 4.355435
2230.006179 21736.475565 0.9930645714306728 5.354538 4.368553
2230.026612 21783.383152 0.9945284526218243 5.309638 4.381771
2230.047044 21912.690377 0.9997416435093923 5.260379 4.397234
2230.067477 21832.277573 0.9955354136638506 5.216383 4.410855
2230.087909 21923.008913 0.9992279201730736 5.172917 4.423797
2230.108342 21899.706464 0.9978132128671512 5.128344 4.437255
2230.128774 21951.591828 0.9999538889794825 5.086019 4.450469
2230.149207 22147.688492 1.0087870652959114 5.039967 4.464944
2230.251369 21853.429838 1.0052149271130122 5.799576 4.051029
2230.271802 21869.570567 1.005842265434566 5.758196 4.081831
2230.292234 21849.294216 1.0046410096694185 5.719933 4.1094
2230.312667 21907.703769 1.0069648528463957 5.685469 4.134857
2230.333099 21929.816413 1.0075583048364019 5.654023 4.159567
2230.353532 21949.278232 1.008008344120734 5.625473 4.181833
2230.373964 21995.306699 1.0096021256568364 5.596089 4.206326
2230.394397 22013.907208 1.0097879262848926 5.562344 4.236679
2230.414829 21990.570243 1.008335478801294 5.550343 4.263774
2230.435262 21923.042927 1.0044245047864888 5.50953 4.292843
2230.455694 21903.470653 1.0026912942076338 5.467349 4.319763
2230.476127 21919.918213 1.0027538478956053 5.427241 4.332953
2230.496559 21943.153168 1.0031278953439415 5.386585 4.346328
2230.516992 21913.672666 1.0010916182659704 5.344516 4.360397
2230.537424 21879.009764 0.9988122888623425 5.299416 4.375785
2230.557857 21908.816155 0.999473946207796 5.248083 4.390547
2230.578289 21933.251163 0.999967808294265 5.195357 4.406761
2230.598722 21931.618322 0.9993267840147231 5.132199 4.426617
2230.619154 21912.213662 0.9981218194159714 5.069618 4.445166
2230.639587 21850.180749 0.9952409307968957 5.018319 4.461229
2230.660019 21871.340638 0.9963428620435602 4.972043 4.476241
2230.680452 21812.614077 0.9939907820281842 4.926897 4.490261
2230.762182 21522.035051 0.9895714085345418 5.875072 3.982479
2230.782614 21493.182794 0.9885103620337675 5.84235 4.005596
2230.803047 21521.988671 0.989954498319861 5.811306 4.026698
2230.823479 21594.219292 0.9932674805720565 5.775442 4.053274
2230.843912 21584.606688 0.992679226852425 5.741332 4.078126
2230.864344 21587.569988 0.9925891028728607 5.711171 4.099551
2230.884777 21608.269368 0.9931726442975639 5.676785 4.126238
2230.905209 21591.576399 0.9919909988436807 5.645564 4.150026
2230.925642 21579.614565 0.9908913787480472 5.611255 4.179037
2230.946074 21627.090743 0.9925005239667819 5.579572 4.205932
2230.966507 21654.284499 0.9933453393223549 5.559671 4.225395
2230.986939 21609.584759 0.9908762839196296 5.540903 4.246759
2231.007372 21677.230269 0.9934001137629052 5.512009 4.268673
2231.027804 21682.295361 0.9930608237030353 5.482385 4.286906
2231.048236 21733.559257 0.9947470672819182 5.448015 4.306884
2231.068669 21693.892242 0.9921054870391695 5.404328 4.331253
2231.089101 21768.649279 0.994729508616734 5.355181 4.345308
2231.109534 21852.516761 0.9978086688282564 5.307349 4.361424
2231.129966 21834.198961 0.9963068090399435 5.260017 4.374859
2231.150399 21899.254567 0.9986842571165186 5.213222 4.389281
2231.170831 21972.717585 1.00153639618768 5.166296 4.403679
2231.191264 21951.144332 1.000214116859936 5.126111 4.417113
2231.211696 21975.132619 1.001096988769882 5.091744 4.4282
2231.232129 21989.948394 1.0016591072641403 5.063313 4.437019
2231.252561 22003.164345 1.00220345822445 5.026655 4.449541
2231.272994 22036.180987 1.0037978921744086 4.978705 4.463632
2231.293426 22029.415897 1.003746719151092 4.936283 4.477931
2231.313859 22016.124511 1.0035696754453136 4.894624 4.491866
2231.334291 22085.539436 1.0072199094592815 4.861388 4.503987
2231.354724 21990.661213 1.003536329770138 4.825272 4.514235
2231.375156 22011.888889 1.0052247035892024 4.793626 4.526061
2231.395589 21978.395809 1.004558220784537 4.760598 4.536804
2231.416021 22056.540684 1.0090655702047393 4.731203 4.549563
2231.477319 22013.327099 1.0053749079330028 5.320621 4.354582
2231.497751 21987.462584 1.0034835740299068 5.272254 4.369032
2231.518183 22035.603311 1.0050843952905513 5.227164 4.382721
2231.538616 21960.504568 1.0011223226314396 5.179127 4.396399
2231.559048 21973.109381 1.0012930110940181 5.134533 4.410507
2231.579481 21898.597515 0.9976397337336269 5.094749 4.421873
2231.599913 21908.321966 0.997922459889728 5.054906 4.436586
2231.640778 22275.405261 1.014664500875626 4.985518 4.458361
2231.661211 22063.677304 1.005184172215005 4.951166 4.468846
