Dates Flux Corrflux Xpos Ypos
2228.8207 56290.49422 1.0132317975609877 7.424384 5.297629
2228.841132 56176.562428 1.0097089528437222 7.412312 5.295832
2228.861565 56058.927471 1.0059825756937186 7.397359 5.293992
2228.881997 55997.490392 1.0033790779598426 7.381283 5.291637
2228.902429 56052.834986 1.0020183421756617 7.348113 5.289298
2228.922862 55919.568666 0.9979872644180119 7.309394 5.285732
2228.963726 55783.199641 0.9951487171175307 7.238394 5.280474
2229.004591 55786.898979 0.9972907873495336 7.171279 5.275933
2229.025023 55632.747126 0.9962945992154738 7.136854 5.273829
2229.045456 55580.878358 0.9976223840805732 7.100324 5.270997
2229.065888 55478.006486 0.9989342098140085 7.055339 5.267664
2229.08632 57005.973194 1.029364476031364 7.017806 5.263231
2229.106753 59573.697276 1.0784540099230802 6.98492 5.258077
2229.127185 56827.171643 1.0318868452543455 6.942673 5.258446
2229.147618 56422.125146 1.0266288294873154 6.912471 5.257
2229.16805 55960.879243 1.020348972880986 6.878124 5.254606
2229.188482 55400.793814 1.012041843942264 6.839324 5.2528
2229.229347 55154.63461 1.009302929463963 6.772089 5.248809
2229.249779 55352.019954 1.0128246939833403 6.735077 5.2468
2229.270212 55206.874116 1.0091565260386313 6.697816 5.244256
2229.290644 55339.541319 1.009517721861047 6.660715 5.241179
2229.311076 55151.37327 1.0048807981085366 6.64538 5.238475
2229.331509 55152.773259 1.003536981791745 6.630536 5.235953
2229.351941 55258.146909 1.003739337432433 6.614518 5.233308
2229.372373 55119.781544 0.9992077021296945 6.598051 5.230847
2229.392806 55215.09965 0.9983090409503441 6.579258 5.22898
2229.413238 55142.124603 0.9932516043241303 6.55608 5.227157
2229.43367 55369.859983 0.9923358835280919 6.529564 5.225392
2229.454103 55306.60865 0.986213906233177 6.506689 5.223741
2229.5154 55109.648556 0.9964273515753065 6.998697 5.273715
2229.535832 55103.406967 0.9990553170486723 6.962344 5.269492
2229.556264 54912.26669 0.9984030500342296 6.922587 5.265898
2229.576697 54956.505463 1.001516481366004 6.88614 5.262184
2229.597129 55029.220645 1.0047435094821746 6.850284 5.257649
2229.617561 55044.216695 1.0064341721684555 6.813836 5.254544
2229.637994 55060.756792 1.0075378145141878 6.776473 5.251047
