Dates Flux Corrflux Xpos Ypos
2228.902375 11251.430247 1.0017398082034379 4.995154 5.314242
2228.922807 11254.302204 1.0018014715009231 5.024084 5.29534
2228.943239 11203.082026 0.997126226488356 5.051903 5.29009
2228.963672 11190.466609 0.9959080066228821 5.082253 5.273921
2228.984104 11239.058364 1.000189027282792 5.112653 5.267427
2229.004536 11236.999196 0.9999989307238828 5.140177 5.255503
2229.024969 11567.682353 1.0294452008606234 5.162739 5.248832
2229.045401 11258.11171 1.0019826628320039 5.204767 5.232137
2229.065833 11296.090476 1.0056023846732811 5.270255 5.216909
2229.086266 11282.343994 1.0047280206091553 5.335909 5.201699
2229.106698 11333.710154 1.0097065066257236 5.397907 5.189097
2229.12713 11241.889171 1.001830498502903 5.439435 5.178694
2229.147563 11252.591424 1.0029374189614328 5.456591 5.166947
2229.167995 11285.262507 1.0060488223847048 5.478034 5.151275
2229.188427 11212.31335 0.9997832055776984 5.505792 5.138838
2229.20886 11277.50728 1.0058089593859607 5.529876 5.127052
2229.229292 11264.299993 1.0048617955550947 5.557951 5.118778
2229.249724 11296.383643 1.0079626169062788 5.586013 5.107429
2229.270157 11244.757643 1.0036237581361425 5.617922 5.093441
2229.290589 11242.504737 1.0037351648489827 5.657492 5.078001
2229.311021 11238.663747 1.0036851071352224 5.696399 5.060236
2229.331453 11284.867627 1.0080470294538113 5.731521 5.046489
2229.351886 11332.242075 1.0125153562592593 5.772526 5.032819
2229.372318 11276.252589 1.0076954049257916 5.810618 5.018439
2229.39275 11226.854211 1.0034159275968888 5.848623 5.005535
2229.413183 11240.882248 1.0047635929772143 5.893016 4.989753
2229.433615 11210.806422 1.0020920183382942 5.928757 4.975841
2229.454047 11214.438048 1.0023792803819334 5.961385 4.964016
2229.515344 11204.815002 0.9980166804289662 5.372481 5.208275
2229.535777 11221.314964 0.9999465638717665 5.439619 5.196715
2229.556209 11207.844808 0.9991276833447156 5.488454 5.18245
2229.576641 11219.889607 1.000392092238196 5.510448 5.171664
2229.597073 11188.099648 0.997752069007804 5.531724 5.158437
2229.617506 11243.058512 1.0028708823022847 5.555487 5.144139
2229.637938 11224.512598 1.0014425336877881 5.581721 5.132535
2229.65837 11158.981645 0.9958464998939636 5.610686 5.117607
2229.678803 11203.426084 1.0000434782664476 5.638728 5.105315
2229.699235 11215.977877 1.0013749382388752 5.663428 5.089127
2229.760532 11208.879122 0.997954112545721 5.004937 5.338474
2229.780964 11170.658696 0.9943616988168745 5.031586 5.316147
2229.801396 11195.835525 0.9964605867406524 5.062878 5.300488
2229.821829 11205.048892 0.9971759267488968 5.108068 5.289334
2229.842261 11253.643985 1.0014814628449935 5.150728 5.27215
2229.862693 11229.432917 0.9993966418847683 5.200298 5.257065
2229.883126 11294.362782 1.005312641161047 5.247307 5.248345
2229.903558 11183.05713 0.9956534876424376 5.303783 5.234812
2229.92399 11249.730641 1.0019681938398672 5.366509 5.213799
2229.944422 11292.341349 1.0061267901788864 5.420771 5.204743
2229.964855 11427.301777 1.0185538766513327 5.474563 5.194689
2229.985287 11330.315227 1.0102832630239977 5.521439 5.182992
2230.005719 11281.848262 1.0061073316154776 5.537808 5.174529
2230.026152 11279.547935 1.006078862095256 5.556772 5.162328
2230.046584 11271.681109 1.0055616970799293 5.576104 5.148294
2230.067016 11247.630903 1.0035969105397102 5.596303 5.136922
2230.087449 11245.46824 1.0035855679581283 5.616985 5.125532
2230.107881 11231.80738 1.0025289224470681 5.636644 5.11691
2230.128313 11247.609345 1.0041311542232503 5.659302 5.103659
2230.148745 11187.584059 0.9989645029666785 5.684145 5.092261
2230.169178 11248.062187 1.0045831711369337 5.714555 5.079912
2230.18961 11263.038346 1.0061065329400518 5.74108 5.06499
2230.250907 11201.883077 0.9983671299309672 4.91119 5.394413
2230.271339 11199.049155 0.9977030871555687 4.941212 5.375297
2230.291771 11222.385746 0.9994564917141892 4.971572 5.360616
2230.312204 11247.662938 1.0014318642000017 5.003345 5.344217
2230.332636 11236.180571 1.0001896607219891 5.035377 5.322758
2230.353068 11250.783574 1.0012934975369254 5.086685 5.304654
2230.373501 11220.563945 0.9985350571077607 5.1412 5.290598
2230.393933 11224.112729 0.9989232206195092 5.20555 5.269425
2230.414365 11204.330914 0.9973849285257266 5.272919 5.252205
2230.434798 11184.936057 0.9960137275253108 5.342832 5.235609
2230.45523 11188.997388 0.996783971393875 5.405203 5.217683
2230.475662 11222.477118 1.000234739987312 5.468958 5.202543
2230.496094 11151.969504 0.9944126855076927 5.528577 5.189423
2230.516527 11216.592607 1.000365677833483 5.551004 5.18048
2230.536959 11183.904666 0.9976415960795878 5.571159 5.165844
2230.557391 11210.272997 1.0001948072759037 5.592956 5.151668
2230.577823 11195.63166 0.9990552301358272 5.611405 5.140075
2230.598256 11159.501684 0.9960758762173662 5.639591 5.123605
2230.618688 11201.572881 1.0000853412320496 5.670147 5.106304
2230.63912 11281.758062 1.0074657703389436 5.698661 5.091866
2230.659553 11173.406751 0.9979582129658792 5.722954 5.082406
2230.679985 11159.802242 0.9968964714216175 5.745894 5.071139
2230.741282 11179.630047 0.9978341870961975 4.835596 5.448733
2230.761714 11204.158309 0.999520000912101 4.857362 5.429689
2230.782146 11265.655201 1.0046165431179426 4.878018 5.417888
2230.802578 11242.077154 1.0021381027892788 4.900774 5.406066
2230.823011 11206.843322 0.9986834521277054 4.921231 5.392375
2230.843443 11248.695105 1.0020318476842982 4.950251 5.373474
2230.863875 11231.751654 1.0003120759760782 4.970558 5.364503
2230.884307 11280.715269 1.0043785857652916 5.002891 5.34462
