Dates Flux Corrflux Xpos Ypos
2228.923093 35153.668594 0.9933566678902772 5.319218 5.3387
2228.943526 35107.401166 0.9921478877210447 5.346879 5.323552
2228.963958 35025.428015 0.9899299393164629 5.375878 5.301656
2228.98439 35070.086279 0.9912725954747439 5.403247 5.28071
2229.004823 35041.160757 0.9905221104441543 5.430096 5.260272
2229.025255 35061.503746 0.9911562128108775 5.457228 5.236805
2229.045688 35025.904598 0.9901992961876827 5.485703 5.213011
2229.06612 34957.446947 0.9883077566033754 5.519851 5.186446
2229.086553 34991.37777 0.9892960433838118 5.550682 5.157841
2229.127418 34991.146692 0.98931350123302 5.607085 5.10768
2229.14785 34976.449621 0.9888985603817732 5.628937 5.086482
2229.168283 34976.974868 0.9889087809598237 5.653701 5.063916
2229.188715 34939.521365 0.9878384664738964 5.680731 5.036276
2229.209148 34947.470897 0.9880491568077275 5.703928 5.013969
2229.22958 34910.678069 0.9869915338424914 5.725996 4.990719
2229.250012 34939.259197 0.9877765804356022 5.74984 4.963785
2229.270445 34947.882358 0.9879946915530359 5.77408 4.939062
2229.290877 35106.670651 0.9924493448895239 5.805196 4.912876
2229.31131 34966.542606 0.9884297286383981 5.861948 4.886929
2229.331742 34993.301559 0.9891193595665355 5.923264 4.858428
2229.352175 35017.859007 0.989745516213315 5.989246 4.833158
2229.454337 34883.439823 0.9858527532555164 6.351906 4.726939
2229.515634 34902.001398 0.9867844724744812 5.5608 5.107515
2229.536067 34831.182205 0.9847900395456275 5.585526 5.083631
2229.556499 34888.901237 0.986423180431574 5.613116 5.05661
2229.576932 35148.126109 0.993746909028336 5.638936 5.031712
2229.597364 35072.824287 0.9916075756076167 5.6636 5.008673
2229.617797 34952.389838 0.9881866263432153 5.688799 4.982326
2229.638229 34921.422249 0.9872922356992095 5.713072 4.959304
2229.658662 34907.245993 0.9868665844458898 5.739708 4.933413
2229.679094 34918.233711 0.9871513179045941 5.76357 4.908832
2229.699526 34893.384795 0.9864163473245791 5.794665 4.887403
2229.760824 34958.070499 0.9880596445948907 5.360632 5.24915
2229.781256 34952.150903 0.9879811063389222 5.397409 5.230869
2229.801689 34925.457092 0.9872880023234447 5.425115 5.210464
2229.822121 34957.307437 0.9882330363038958 5.448269 5.191161
2229.842554 34926.931015 0.9874092013757144 5.469758 5.172691
2229.862986 34923.908387 0.9873504462734193 5.489409 5.1551
2229.883418 34888.578671 0.9863731314446675 5.50909 5.137653
2229.903851 34879.357185 0.9861319614225449 5.531885 5.115102
2229.924283 34888.112717 0.9863931941071201 5.555731 5.090458
2229.944716 34905.231652 0.9868835763855829 5.576016 5.068711
2229.965148 34855.315437 0.9854739972735241 5.596774 5.047187
2229.985581 34889.825196 0.9864469948760993 5.617702 5.025563
2230.006013 34846.8149 0.985224307325401 5.63858 5.004766
2230.026446 34881.032671 0.9861808257816279 5.660686 4.983066
2230.046878 34828.890858 0.9846907983779246 5.685244 4.960806
2230.067311 34833.980691 0.9848178667049329 5.705802 4.940141
2230.087743 34886.33529 0.9862794229733004 5.72569 4.920473
2230.128608 34852.501397 0.9852803736803314 5.765619 4.882643
2230.14904 34849.908151 0.985163109181247 5.810157 4.861868
2230.169473 35308.762623 0.998080491832493 5.861517 4.84062
