Dates Flux Corrflux Xpos Ypos
2228.821005 17440.979251 0.9981623062289953 5.726067 5.383157
2228.841437 17467.854105 1.0008249351553997 5.749916 5.37964
2228.86187 17461.050896 1.0014200242616171 5.777685 5.37528
2228.882302 17488.476932 1.0038176064182285 5.810651 5.370498
2228.923167 17488.63744 1.0046993002495572 5.870401 5.359943
2228.943599 17518.414997 1.006634846249795 5.902058 5.356296
2228.964032 17541.557391 1.0080817405333804 5.935315 5.351168
2228.984464 17520.615258 1.0068908117035609 5.965028 5.346661
2229.004897 17594.857111 1.0110809055837584 5.998399 5.342599
2229.025329 17505.515515 1.0057905644123448 6.030391 5.33861
2229.045762 17525.243167 1.006645577631801 6.067193 5.333742
2229.066194 17583.171304 1.0094384899074849 6.110052 5.314978
2229.086627 17556.406742 1.0072104534680622 6.15324 5.298641
2229.107059 17579.419201 1.007734660649082 6.19326 5.280781
2229.147924 17558.514611 1.004966742278667 6.262077 5.25008
2229.188789 17556.383456 1.0031907116513576 6.333919 5.216122
2229.209222 17596.251003 1.0048523276919128 6.365417 5.200723
2229.229654 17595.29064 1.0045499490074037 6.376636 5.186606
2229.250087 17628.188055 1.0062342203356156 6.385665 5.171928
2229.270519 17597.417303 1.0042902569047516 6.395387 5.153073
2229.290952 17599.65786 1.0042690945633321 6.406538 5.133941
2229.311384 17627.070565 1.0057470437824632 6.416976 5.114527
2229.331817 17628.270481 1.0058035601922772 6.437156 5.09663
2229.352249 17660.904474 1.0079589021230586 6.475338 5.077194
2229.372682 17644.082618 1.0076870649936565 6.513078 5.059696
2229.393114 17630.818542 1.0082418901447547 6.557273 5.040849
2229.433979 17634.581726 1.0128517498602585 6.64726 5.001898
2229.515709 17759.92533 1.0184433119639706 6.17762 5.291512
2229.536141 17755.265208 1.0173913481626278 6.213619 5.274392
2229.556574 17742.354494 1.0157136012157901 6.254229 5.257206
2229.577006 17743.131111 1.0148604185819876 6.291142 5.238999
2229.597439 17735.499745 1.0136721218972142 6.32395 5.224102
2229.617871 17697.071825 1.0107531037643427 6.35885 5.206913
2229.638304 17683.820079 1.009567586455436 6.380937 5.189067
2229.679169 17693.110655 1.0097501775546145 6.396022 5.153968
2229.699601 17739.701961 1.012302104141998 6.402881 5.139959
2229.760898 17680.183808 1.0159146969038662 5.931337 5.417077
2229.801763 17658.34636 1.0148065400266113 5.989114 5.392999
2229.822196 17673.754128 1.015610632574674 6.017089 5.375542
2229.863061 17633.220177 1.0128420493898511 6.070998 5.339626
2229.883493 17660.94828 1.0140952877106477 6.098718 5.325517
2229.903926 17608.71822 1.0105912608841154 6.132392 5.310061
2229.924358 17617.003427 1.0103970312424477 6.169094 5.292976
2229.944791 17628.100699 1.0103597319176219 6.202202 5.279744
2229.965223 17610.996703 1.0086179696226543 6.233433 5.260113
2229.985656 17585.625584 1.0064773871547765 6.265582 5.252641
2230.006088 17615.642874 1.0074719857944174 6.296039 5.238587
2230.026521 17635.813482 1.007827934134973 6.331893 5.223188
2230.046953 17571.461156 1.003578459031048 6.357966 5.205188
2230.067386 17521.826651 1.0003200158742585 6.382641 5.192367
2230.087818 17493.372393 0.9985638613664111 6.387768 5.180292
2230.10825 17487.961387 0.998133161527282 6.392705 5.166993
2230.128683 17549.618129 1.0015514128413243 6.397488 5.154526
2230.149115 17451.760257 0.9957912486854509 6.416647 5.138533
2230.169548 17465.263013 0.9964966976495027 6.447557 5.123513
2230.18998 17445.84428 0.9955540504800261 6.475897 5.105953
2230.251278 17422.873357 0.9993134219081659 5.835612 5.478468
2230.27171 17473.630584 1.0031623980843345 5.871596 5.464406
2230.292142 17374.364562 0.9980675872855725 5.910998 5.450243
