Dates Flux Corrflux Xpos Ypos
2228.841301 15926.459189 1.0116491017185527 5.136736 3.889054
2228.861733 15860.595781 1.005807920061912 5.146654 3.886727
2228.882166 15890.097657 1.0058260757103743 5.159435 3.883135
2228.902598 15794.086476 0.9984144228935766 5.170184 3.879299
2228.92303 15773.775593 0.9958926567248378 5.182024 3.875828
2228.943463 15668.267295 0.988244264130781 5.193217 3.872182
2228.963895 15627.076244 0.9847166334903538 5.206065 3.868571
2228.984328 15628.671762 0.9841249793480144 5.217878 3.865264
2229.00476 15610.636979 0.9824375728125067 5.229694 3.861654
2229.025192 15683.742946 0.9865637740487295 5.243325 3.857407
2229.045625 15831.845894 0.9955755106731491 5.256402 3.852537
2229.066057 15996.09934 1.0057355274122657 5.271925 3.848051
2229.08649 16169.04048 1.016653959136822 5.289491 3.844125
2229.106922 16152.431281 1.0158391504759658 5.304392 3.840163
2229.127354 16236.552955 1.0215577371155906 5.320306 3.837594
2229.147787 16257.771613 1.023432586220789 5.334194 3.833809
2229.168219 16208.204724 1.0210733520118034 5.349339 3.829023
2229.188652 16112.851707 1.016225156013871 5.368034 3.824458
2229.209084 16106.360617 1.0171889331166595 5.386107 3.819376
2229.229517 16033.264542 1.0140001620668895 5.402829 3.817658
2229.249949 15963.731867 1.0115651609314371 5.422543 3.81305
2229.270381 15884.364884 1.0087412336444062 5.442225 3.808684
2229.290814 15794.957509 1.00592934964855 5.465255 3.804175
2229.311246 15688.84181 1.0023856217225557 5.488574 3.799242
2229.331679 15517.494289 0.99537289901162 5.515169 3.795869
2229.372543 15435.809161 0.9982530553648369 5.563658 3.787782
2229.51557 15826.700942 0.9957231671087604 5.31488 3.816456
2229.536003 15910.552291 1.0015474774294522 5.329832 3.8136
2229.556435 15974.28141 1.0064470679268422 5.347818 3.809292
2229.576867 16038.098448 1.011417944163934 5.363295 3.806287
2229.5973 16096.963383 1.016292386064803 5.379339 3.803799
2229.617732 16094.309485 1.0176468779362633 5.397274 3.80042
2229.638165 16027.574357 1.0152539378332939 5.41612 3.79717
2229.658597 15930.244422 1.0113490083481878 5.436596 3.792629
2229.679029 15839.57985 1.0080353456498214 5.456784 3.789853
2229.760759 15844.186018 0.9967363220734182 5.234509 3.824529
2229.781191 15994.398012 1.005909830387455 5.245022 3.822838
2229.801624 15898.71683 0.9997010397322448 5.256083 3.820355
2229.822056 15865.444834 0.9975237643550616 5.2657 3.817641
2229.842489 16025.54025 1.007579533774827 5.275641 3.816286
