Dates Flux Corrflux Xpos Ypos
2228.820942 23139.260277 0.9997592810454595 4.694481 4.763292
2228.841374 23159.66678 1.0005160751627802 4.704647 4.776981
2228.861807 23121.911014 0.9987454871259155 4.717753 4.793109
2228.882239 23107.081092 0.9979770989718707 4.731568 4.809417
2228.902672 23123.716511 0.998585746841447 4.744203 4.827055
2228.923104 23116.626794 0.9981811889795998 4.758326 4.842901
2228.943537 23123.809053 0.9984118332083647 4.770016 4.86039
2228.963969 23089.135035 0.9968018294788727 4.795715 4.879805
2228.984402 23101.320418 0.9972213147382473 4.832019 4.898659
2229.004834 23115.224453 0.9977519516762031 4.867846 4.917024
2229.025267 23123.141998 0.9980466720176715 4.909841 4.938911
2229.045699 23081.149362 0.9962131808531398 4.955774 4.961199
2229.066132 23089.808732 0.9965832765871413 5.012977 4.986391
2229.086564 23084.356596 0.9963455320620328 5.065694 5.012915
2229.106996 23130.186277 0.9983021812527442 5.11633 5.03752
2229.127429 23139.146599 0.9986269821676099 5.169084 5.061995
2229.147862 23156.118027 0.999268224058317 5.209461 5.083961
2229.168294 23196.183532 1.00083807577396 5.256411 5.104463
2229.188726 23180.207183 0.9998624369490495 5.309045 5.135061
2229.209159 23178.682591 0.9994606266134383 5.353768 5.159233
2229.229591 23201.070126 0.99997889524178 5.397934 5.18646
2229.250024 23246.938786 1.0013757991968701 5.442088 5.216008
2229.270456 23207.983253 0.9992114099621854 5.468758 5.244911
2229.290889 23205.185529 0.9985080913627479 5.496008 5.275913
2229.311321 23237.981053 0.999345900095431 5.521719 5.298592
2229.331754 23323.661005 1.0024994118521722 5.546613 5.3107
2229.352186 23248.366739 0.9987093192058804 5.57047 5.322295
2229.372619 23269.88899 0.9990382654586604 5.593587 5.334706
2229.393051 23274.319192 0.9985433889276136 5.617618 5.348718
2229.413483 23323.271498 0.9998721682713161 5.642075 5.363888
2229.433916 23311.489599 0.9985827444783695 5.664744 5.378609
2229.454348 23378.740912 1.0008240267085842 5.681218 5.391212
2229.515646 23256.920243 1.0037825003590357 5.088618 5.05046
2229.536078 23188.046986 1.0007659516813607 5.13867 5.075042
2229.556511 23208.739392 1.0015516556876043 5.194146 5.102444
2229.576943 23215.025499 1.0016561672439241 5.24202 5.12962
2229.597376 23195.725958 1.0005805597542436 5.289036 5.154895
2229.617808 23224.692869 1.0014664838675975 5.338132 5.183418
2229.63824 23207.251796 1.0002422230366306 5.385908 5.210673
2229.658673 23210.737542 0.9997626815649666 5.434557 5.240288
2229.679105 23259.266267 1.001106083466392 5.480502 5.268605
2229.699538 23270.134673 1.001097475100319 5.500655 5.293887
2229.760835 23211.28597 1.0021627718205905 4.751186 4.911695
2229.781268 23201.499398 1.001606195014681 4.788361 4.929238
2229.8017 23206.364133 1.0017142136710113 4.831729 4.946917
2229.822132 23271.897733 1.0044862077183339 4.870478 4.965412
2229.842565 23242.306632 1.0031788653050304 4.910251 4.981965
2229.862997 23254.224939 1.0036817186077638 4.947579 4.998509
2229.88343 23318.459951 1.0064520073273042 4.984536 5.016151
2229.903862 23307.805999 1.0059918727056865 5.032202 5.037008
2229.924295 23218.746414 1.0021351997999948 5.08196 5.062002
2229.944727 23360.588669 1.0082215620808643 5.125406 5.083478
2229.96516 23312.516753 1.0060743337462683 5.169268 5.105823
2229.985592 23226.829672 1.0022625339145574 5.210305 5.128276
2230.006024 23206.204545 1.0012005596804614 5.252281 5.150518
2230.026457 23261.629248 1.0033472693816412 5.294635 5.173563
2230.046889 23294.168612 1.0043785196862078 5.342288 5.199162
2230.067322 23323.525218 1.0052563472358054 5.380146 5.221337
2230.087754 23307.864389 1.0041076843260388 5.417765 5.244013
2230.108187 23274.339416 1.0021179775595546 5.454066 5.265901
2230.128619 23312.790225 1.0031261040018515 5.490836 5.287659
2230.149052 23319.223276 1.0028881520502124 5.512366 5.311047
2230.169484 23274.923422 1.00058189823526 5.530571 5.32234
2230.189916 23296.394128 1.001056478059177 5.550493 5.332165
2230.251214 23195.558867 1.0019002488077062 4.686009 4.863663
2230.271646 23210.072878 1.0023787719947657 4.701106 4.886157
2230.292079 23143.219954 0.999336237744659 4.722788 4.909205
2230.312511 23177.670322 1.000629769304224 4.767787 4.930436
2230.332943 23196.274164 1.0013201193350045 4.806825 4.948014
2230.353376 23145.427519 0.9990481078459336 4.849269 4.965999
2230.373808 23154.912027 0.9994113451895985 4.897271 4.987245
2230.394241 23205.981551 1.0015983760689737 4.952043 5.010948
2230.414673 23177.768311 1.0003798841080325 5.004271 5.035477
2230.435106 23175.562543 1.0002782439317968 5.061356 5.060428
2230.455538 23145.398427 0.9989419876844959 5.11501 5.086454
2230.47597 23180.99383 1.00041142740698 5.159255 5.109847
2230.496403 23156.29864 0.9992292958236956 5.203555 5.1338
2230.516835 23122.448653 0.9975932510991202 5.247383 5.156884
2230.537268 23211.34191 1.0011763879022773 5.291488 5.180401
2230.5577 23161.626962 0.9986424468180602 5.340451 5.208634
2230.578132 23152.515536 0.9977738282191855 5.385802 5.234893
2230.598565 23166.807154 0.9976310832939507 5.44136 5.267726
2230.618997 23206.514075 0.998462159947494 5.491044 5.299388
2230.63943 23197.300778 0.9974293032720366 5.520171 5.321458
2230.659862 23175.315726 0.9961022356244645 5.537442 5.330939
2230.680295 23153.359925 0.9947893698280121 5.553002 5.33991
2230.741592 23088.172122 0.9977592101953882 4.641831 4.816413
2230.762024 23063.003732 0.9965040479331937 4.654159 4.832087
2230.782457 23047.68134 0.9956942106213135 4.665911 4.848221
2230.802889 23071.993741 0.9966129434764224 4.67724 4.864877
2230.823322 23072.538105 0.9965062767411665 4.689738 4.883661
2230.843754 23093.208413 0.9972800073668332 4.702576 4.903641
2230.864186 23029.347351 0.9943606437787191 4.731938 4.920259
2230.884619 23095.217177 0.9970217828087384 4.780463 4.941632
2230.905051 23021.290394 0.9937330449684793 4.818795 4.962493
2230.925484 23075.448338 0.9959992940681882 4.870495 4.983558
2230.945916 23020.87246 0.9936140572596448 4.920611 5.006466
2230.966349 23045.275436 0.9946612885938471 4.960333 5.023757
2230.986781 23117.738387 0.9977889062650929 4.998746 5.041368
2231.007213 23050.182044 0.9948710159785394 5.038214 5.05923
2231.048078 23052.665429 0.9949317040214868 5.117103 5.100077
2231.068511 23015.483983 0.9932402472344022 5.167461 5.126342
2231.088943 23041.667268 0.9942225884829927 5.215183 5.153433
2231.109375 23065.724789 0.9950372651250285 5.262396 5.179553
2231.129808 23047.726508 0.9939568041314446 5.306902 5.206912
2231.15024 23057.668964 0.9940048385287471 5.349772 5.231328
2231.170672 23029.058848 0.9923021504038969 5.391369 5.255602
2231.191105 23071.561644 0.9936234156872902 5.429083 5.27604
2231.211537 23027.2372 0.9912489179757538 5.458665 5.292246
2231.23197 23047.737868 0.991719068069018 5.481389 5.306415
